partida_id,clube_casa_id,clube_casa_posicao,clube_visitante_id,aproveitamento_mandante,aproveitamento_visitante,clube_visitante_posicao,partida_data,timestamp,local,valida,placar_oficial_mandante,placar_oficial_visitante,campeonato_id,rodada_id
302612,267,19,265,"['d', 'd', 'v', 'd', 'd']","['e', 'v', 'd', 'd', 'e']",16,2023-05-01 20:00:00,1682982000,São Januário,True,0,1,26.0,3.0
302646,283,9,277,"['e', 'd', 'v', 'e', 'v']","['e', 'd', 'd', 'd', 'v']",13,2023-05-06 16:00:00,1683399600,Independência,True,2,1,26.0,4.0
302641,266,4,267,"['e', 'e', 'v', 'd', 'v']","['d', 'd', 'v', 'd', 'd']",19,2023-05-06 21:00:00,1683417600,Maracanã,True,1,1,26.0,4.0
302650,327,20,1371,"['e', 'd', 'd', 'e', 'd']","['e', 'd', 'd', 'v', 'e']",14,2023-05-07 11:00:00,1683468000,Independência,True,1,2,26.0,4.0
302643,276,8,285,"['d', 'v', 'd', 'v', 'e']","['v', 'v', 'v', 'e', 'd']",10,2023-05-07 16:00:00,1683486000,Morumbi,True,2,0,26.0,4.0
302648,293,11,262,"['e', 'd', 'v', 'e', 'd']","['v', 'd', 'v', 'v', 'e']",2,2023-05-07 16:00:00,1683486000,Arena da Baixada,True,2,1,26.0,4.0
302649,265,16,294,"['e', 'v', 'd', 'd', 'e']","['e', 'd', 'd', 'v', 'v']",18,2023-05-07 16:00:00,1683486000,Itaipava Arena Fonte Nova,True,3,1,26.0,4.0
302642,263,1,282,"['v', 'v', 'v', 'v', 'v']","['e', 'e', 'd', 'e', 'd']",12,2023-05-07 18:30:00,1683495000,Nilton Santos (Engenhão),True,2,0,26.0,4.0
302645,290,17,275,"['e', 'v', 'd', 'd', 'd']","['v', 'd', 'd', 'e', 'e']",5,2023-05-07 18:30:00,1683495000,Hailé Pinheiro (Serrinha),True,0,5,26.0,4.0
302647,284,3,280,"['d', 'v', 'v', 'v', 'd']","['e', 'v', 'v', 'v', 'e']",6,2023-05-07 18:30:00,1683495000,Arena do Grêmio,True,3,3,26.0,4.0
302644,264,15,356,"['e', 'v', 'd', 'd', 'v']","['d', 'v', 'v', 'd', 'v']",7,2023-05-08 20:00:00,1683586800,Neo Química Arena,True,1,1,26.0,4.0
302661,277,13,265,"['e', 'd', 'd', 'd', 'v']","['e', 'v', 'd', 'd', 'e']",16,2023-05-10 19:00:00,1683756000,Vila Belmiro,True,3,0,26.0,5.0
302663,280,6,327,"['e', 'v', 'v', 'v', 'e']","['e', 'd', 'd', 'e', 'd']",20,2023-05-10 19:00:00,1683756000,Nabi Abi Chedid,True,2,2,26.0,5.0
302667,285,10,293,"['v', 'v', 'v', 'e', 'd']","['e', 'd', 'v', 'e', 'd']",11,2023-05-10 19:00:00,1683756000,Beira-Rio,True,0,2,26.0,5.0
302655,262,2,290,"['v', 'd', 'v', 'v', 'e']","['e', 'v', 'd', 'd', 'd']",17,2023-05-10 20:00:00,1683759600,Maracanã,True,2,0,26.0,5.0
302670,1371,14,282,"['e', 'd', 'd', 'v', 'e']","['e', 'e', 'd', 'e', 'd']",12,2023-05-10 20:00:00,1683759600,Arena Pantanal,True,0,4,26.0,5.0
302659,275,5,284,"['v', 'd', 'd', 'e', 'e']","['d', 'v', 'v', 'v', 'd']",3,2023-05-10 21:30:00,1683765000,Allianz Parque,True,4,1,26.0,5.0
302666,283,9,266,"['e', 'd', 'v', 'e', 'v']","['e', 'e', 'v', 'd', 'v']",4,2023-05-10 21:30:00,1683765000,Mineirão,True,0,2,26.0,5.0
302668,294,18,267,"['e', 'd', 'd', 'v', 'v']","['d', 'd', 'v', 'd', 'd']",19,2023-05-11 19:00:00,1683842400,Couto Pereira,True,1,1,26.0,5.0
302657,263,1,264,"['v', 'v', 'v', 'v', 'v']","['e', 'v', 'd', 'd', 'v']",15,2023-05-11 19:30:00,1683844200,Nilton Santos (Engenhão),True,3,0,26.0,5.0
302669,356,7,276,"['d', 'v', 'v', 'd', 'v']","['d', 'v', 'd', 'v', 'e']",8,2023-05-11 20:00:00,1683846000,Castelão (CE),True,0,0,26.0,5.0
302699,265,16,262,"['e', 'v', 'd', 'd', 'e']","['v', 'd', 'v', 'v', 'e']",2,2023-05-13 16:00:00,1684004400,Itaipava Arena Fonte Nova,True,2,3,26.0,6.0
302691,266,4,1371,"['e', 'e', 'v', 'd', 'v']","['e', 'd', 'd', 'v', 'e']",14,2023-05-13 18:30:00,1684013400,Maracanã,True,2,0,26.0,6.0
302693,275,5,280,"['v', 'd', 'd', 'e', 'e']","['e', 'v', 'v', 'v', 'e']",6,2023-05-13 18:30:00,1684013400,Allianz Parque,True,1,1,26.0,6.0
302696,282,12,285,"['e', 'e', 'd', 'e', 'd']","['v', 'v', 'v', 'e', 'd']",10,2023-05-13 21:00:00,1684022400,Mineirão,True,2,0,26.0,6.0
302692,267,19,277,"['d', 'd', 'v', 'd', 'd']","['e', 'd', 'd', 'd', 'v']",13,2023-05-14 16:00:00,1684090800,São Januário,True,0,1,26.0,6.0
302694,264,15,276,"['e', 'v', 'd', 'd', 'v']","['d', 'v', 'd', 'v', 'e']",8,2023-05-14 16:00:00,1684090800,Neo Química Arena,True,1,1,26.0,6.0
302697,284,3,356,"['d', 'v', 'v', 'v', 'd']","['d', 'v', 'v', 'd', 'v']",7,2023-05-14 16:00:00,1684090800,Arena do Grêmio,True,0,0,26.0,6.0
302695,290,17,263,"['e', 'v', 'd', 'd', 'd']","['v', 'v', 'v', 'v', 'v']",1,2023-05-14 18:30:00,1684099800,Hailé Pinheiro (Serrinha),True,2,1,26.0,6.0
302698,293,11,294,"['e', 'd', 'v', 'e', 'd']","['e', 'd', 'd', 'v', 'v']",18,2023-05-14 18:30:00,1684099800,Arena da Baixada,True,3,2,26.0,6.0
302700,327,20,283,"['e', 'd', 'd', 'e', 'd']","['e', 'd', 'v', 'e', 'v']",9,2023-05-14 18:30:00,1684099800,Independência,True,0,4,26.0,6.0
302719,265,16,290,"['e', 'v', 'd', 'd', 'e']","['e', 'v', 'd', 'd', 'd']",17,2023-05-20 16:00:00,1684609200,Itaipava Arena Fonte Nova,True,1,1,26.0,7.0
302712,263,1,266,"['v', 'v', 'v', 'v', 'v']","['e', 'e', 'v', 'd', 'v']",4,2023-05-20 18:30:00,1684618200,Nilton Santos (Engenhão),True,1,0,26.0,7.0
302713,276,8,267,"['d', 'v', 'd', 'v', 'e']","['d', 'd', 'v', 'd', 'd']",19,2023-05-20 18:30:00,1684618200,Morumbi,True,4,2,26.0,7.0
302715,280,6,293,"['e', 'v', 'v', 'v', 'e']","['e', 'd', 'v', 'e', 'd']",11,2023-05-20 18:30:00,1684618200,Nabi Abi Chedid,True,2,0,26.0,7.0
302718,294,18,282,"['e', 'd', 'd', 'v', 'v']","['e', 'e', 'd', 'e', 'd']",12,2023-05-20 18:30:00,1684618200,Couto Pereira,True,1,2,26.0,7.0
302720,327,20,356,"['e', 'd', 'd', 'e', 'd']","['d', 'v', 'v', 'd', 'v']",7,2023-05-20 18:30:00,1684618200,Independência,True,2,1,26.0,7.0
302714,277,13,275,"['e', 'd', 'd', 'd', 'v']","['v', 'd', 'd', 'e', 'e']",5,2023-05-20 21:00:00,1684627200,Vila Belmiro,True,0,0,26.0,7.0
302711,262,2,264,"['v', 'd', 'v', 'v', 'e']","['e', 'v', 'd', 'd', 'v']",15,2023-05-21 16:00:00,1684695600,Maracanã,True,1,0,26.0,7.0
302717,284,3,285,"['d', 'v', 'v', 'v', 'd']","['v', 'v', 'v', 'e', 'd']",10,2023-05-21 18:30:00,1684704600,Arena do Grêmio,True,3,1,26.0,7.0
302716,283,9,1371,"['e', 'd', 'v', 'e', 'v']","['e', 'd', 'd', 'v', 'e']",14,2023-05-22 20:00:00,1684796400,Arena do Jacaré,True,0,1,26.0,7.0
302744,293,11,284,"['e', 'd', 'v', 'e', 'd']","['d', 'v', 'v', 'v', 'd']",3,2023-05-27 16:00:00,1685214000,Arena da Baixada,True,1,2,26.0,8.0
302745,356,7,267,"['d', 'v', 'v', 'd', 'v']","['d', 'd', 'v', 'd', 'd']",19,2023-05-27 16:00:00,1685214000,Castelão (CE),True,2,0,26.0,8.0
302737,262,2,283,"['v', 'd', 'v', 'v', 'e']","['e', 'd', 'v', 'e', 'v']",9,2023-05-27 18:30:00,1685223000,Maracanã,True,1,1,26.0,8.0
302746,1371,14,294,"['e', 'd', 'd', 'v', 'e']","['e', 'd', 'd', 'v', 'v']",18,2023-05-27 18:30:00,1685223000,Arena Pantanal,True,1,1,26.0,8.0
302739,276,8,290,"['d', 'v', 'd', 'v', 'e']","['e', 'v', 'd', 'd', 'd']",17,2023-05-27 21:00:00,1685232000,Morumbi,True,2,1,26.0,8.0
302740,264,15,266,"['e', 'v', 'd', 'd', 'v']","['e', 'e', 'v', 'd', 'v']",4,2023-05-28 16:00:00,1685300400,Neo Química Arena,True,2,0,26.0,8.0
302743,285,10,265,"['v', 'v', 'v', 'e', 'd']","['e', 'v', 'd', 'd', 'e']",16,2023-05-28 16:00:00,1685300400,Beira-Rio,True,2,0,26.0,8.0
302741,280,6,277,"['e', 'v', 'v', 'v', 'e']","['e', 'd', 'd', 'd', 'v']",13,2023-05-28 18:30:00,1685309400,Nabi Abi Chedid,True,2,0,26.0,8.0
302742,282,12,275,"['e', 'e', 'd', 'e', 'd']","['v', 'd', 'd', 'e', 'e']",5,2023-05-28 18:30:00,1685309400,Mineirão,True,1,1,26.0,8.0
302738,263,1,327,"['v', 'v', 'v', 'v', 'v']","['e', 'd', 'd', 'e', 'd']",20,2023-05-28 19:00:00,1685311200,Nilton Santos (Engenhão),True,2,0,26.0,8.0
302759,356,7,265,"['d', 'v', 'v', 'd', 'v']","['e', 'v', 'd', 'd', 'e']",16,2023-06-03 16:00:00,1685818800,Castelão (CE),True,0,0,26.0,9.0
302756,283,9,282,"['e', 'd', 'v', 'e', 'v']","['e', 'e', 'd', 'e', 'd']",12,2023-06-03 18:30:00,1685827800,Parque do Sabiá,True,0,1,26.0,9.0
302758,293,11,263,"['e', 'd', 'v', 'e', 'd']","['v', 'v', 'v', 'v', 'v']",1,2023-06-03 18:30:00,1685827800,Arena da Baixada,True,1,0,26.0,9.0
302760,327,20,264,"['e', 'd', 'd', 'e', 'd']","['e', 'v', 'd', 'd', 'v']",15,2023-06-03 18:30:00,1685827800,Independência,True,2,0,26.0,9.0
302754,277,13,285,"['e', 'd', 'd', 'd', 'v']","['v', 'v', 'v', 'e', 'd']",10,2023-06-03 21:00:00,1685836800,Vila Belmiro,True,1,1,26.0,9.0
302751,266,4,280,"['e', 'e', 'v', 'd', 'v']","['e', 'v', 'v', 'v', 'e']",6,2023-06-04 16:00:00,1685905200,Maracanã,True,2,1,26.0,9.0
302757,284,3,276,"['d', 'v', 'v', 'v', 'd']","['d', 'v', 'd', 'v', 'e']",8,2023-06-04 16:00:00,1685905200,Arena do Grêmio,True,2,1,26.0,9.0
302753,275,5,294,"['v', 'd', 'd', 'e', 'e']","['e', 'd', 'd', 'v', 'v']",18,2023-06-04 18:30:00,1685914200,Allianz Parque,True,3,1,26.0,9.0
302755,290,17,1371,"['e', 'v', 'd', 'd', 'd']","['e', 'd', 'd', 'v', 'e']",14,2023-06-04 18:30:00,1685914200,Hailé Pinheiro (Serrinha),True,0,1,26.0,9.0
302752,267,19,262,"['d', 'd', 'v', 'd', 'd']","['v', 'd', 'v', 'v', 'e']",2,2023-06-05 20:00:00,1686006000,Maracanã,True,1,4,26.0,9.0
302787,294,18,277,"['e', 'd', 'd', 'v', 'v']","['e', 'd', 'd', 'd', 'v']",13,2023-06-10 16:00:00,1686423600,Couto Pereira,True,0,0,26.0,10.0
302778,264,15,1371,"['e', 'v', 'd', 'd', 'v']","['e', 'd', 'd', 'v', 'e']",14,2023-06-10 18:30:00,1686432600,Neo Química Arena,True,1,1,26.0,10.0
302783,282,12,280,"['e', 'e', 'd', 'e', 'd']","['e', 'v', 'v', 'v', 'e']",6,2023-06-10 18:30:00,1686432600,Mineirão,True,1,1,26.0,10.0
302789,265,16,283,"['e', 'v', 'd', 'd', 'e']","['e', 'd', 'v', 'e', 'v']",9,2023-06-10 18:30:00,1686432600,Itaipava Arena Fonte Nova,True,2,2,26.0,10.0
302774,263,1,356,"['v', 'v', 'v', 'v', 'v']","['d', 'v', 'v', 'd', 'v']",7,2023-06-10 21:00:00,1686441600,Nilton Santos (Engenhão),True,2,0,26.0,10.0
302790,327,20,293,"['e', 'd', 'd', 'e', 'd']","['e', 'd', 'v', 'e', 'd']",11,2023-06-11 11:00:00,1686492000,Mineirão,True,2,2,26.0,10.0
302776,276,8,275,"['d', 'v', 'd', 'v', 'e']","['v', 'd', 'd', 'e', 'e']",5,2023-06-11 16:00:00,1686510000,Morumbi,True,0,2,26.0,10.0
302785,285,10,267,"['v', 'v', 'v', 'e', 'd']","['d', 'd', 'v', 'd', 'd']",19,2023-06-11 16:00:00,1686510000,Beira-Rio,True,2,1,26.0,10.0
302771,262,2,284,"['v', 'd', 'v', 'v', 'e']","['d', 'v', 'v', 'v', 'd']",3,2023-06-11 18:30:00,1686519000,Maracanã,True,3,0,26.0,10.0
302781,290,17,266,"['e', 'v', 'd', 'd', 'd']","['e', 'e', 'v', 'd', 'v']",4,2023-06-11 18:30:00,1686519000,Hailé Pinheiro (Serrinha),True,2,2,26.0,10.0
302803,276,8,293,"['d', 'v', 'd', 'v', 'e']","['e', 'd', 'v', 'e', 'd']",11,2023-06-21 19:00:00,1687384800,Morumbi,True,2,1,26.0,11.0
302806,283,9,356,"['e', 'd', 'v', 'e', 'v']","['d', 'v', 'v', 'd', 'v']",7,2023-06-21 19:00:00,1687384800,Mineirão,True,0,1,26.0,11.0
302804,277,13,264,"['e', 'd', 'd', 'd', 'v']","['e', 'v', 'd', 'd', 'v']",15,2023-06-21 20:00:00,1687388400,Vila Belmiro,True,0,2,26.0,11.0
302801,266,4,282,"['e', 'e', 'v', 'd', 'v']","['e', 'e', 'd', 'e', 'd']",12,2023-06-21 21:30:00,1687393800,Raulino de Oliveira,True,1,1,26.0,11.0
302809,265,16,275,"['e', 'v', 'd', 'd', 'e']","['v', 'd', 'd', 'e', 'e']",5,2023-06-21 21:30:00,1687393800,Itaipava Arena Fonte Nova,True,1,0,26.0,11.0
302807,284,3,327,"['d', 'v', 'v', 'v', 'd']","['e', 'd', 'd', 'e', 'd']",20,2023-06-22 19:00:00,1687471200,Arena do Grêmio,True,3,1,26.0,11.0
302802,267,19,290,"['d', 'd', 'v', 'd', 'd']","['e', 'v', 'd', 'd', 'd']",17,2023-06-22 20:00:00,1687474800,São Januário,True,0,1,26.0,11.0
302808,294,18,285,"['e', 'd', 'd', 'v', 'v']","['v', 'v', 'v', 'e', 'd']",10,2023-06-22 20:00:00,1687474800,Couto Pereira,True,0,1,26.0,11.0
302810,1371,14,263,"['e', 'd', 'd', 'v', 'e']","['v', 'v', 'v', 'v', 'v']",1,2023-06-22 20:00:00,1687474800,Arena Pantanal,True,0,1,26.0,11.0
302805,280,6,262,"['e', 'v', 'v', 'v', 'e']","['v', 'd', 'v', 'v', 'e']",2,2023-06-22 21:30:00,1687480200,Nabi Abi Chedid,True,4,0,26.0,11.0
302828,293,11,264,"['e', 'd', 'v', 'e', 'd']","['e', 'v', 'd', 'd', 'v']",15,2023-06-24 16:00:00,1687633200,Arena da Baixada,True,1,0,26.0,12.0
302821,266,4,265,"['e', 'e', 'v', 'd', 'v']","['e', 'v', 'd', 'd', 'e']",16,2023-06-24 18:30:00,1687642200,Maracanã,True,2,1,26.0,12.0
302829,356,7,282,"['d', 'v', 'v', 'd', 'v']","['e', 'e', 'd', 'e', 'd']",12,2023-06-24 18:30:00,1687642200,Castelão (CE),True,2,1,26.0,12.0
302826,283,9,276,"['e', 'd', 'v', 'e', 'v']","['d', 'v', 'd', 'v', 'e']",8,2023-06-24 21:00:00,1687651200,Independência,True,1,0,26.0,12.0
302823,275,5,263,"['v', 'd', 'd', 'e', 'e']","['v', 'v', 'v', 'v', 'v']",1,2023-06-25 16:00:00,1687719600,Allianz Parque,True,0,1,26.0,12.0
302827,284,3,294,"['d', 'v', 'v', 'v', 'd']","['e', 'd', 'd', 'v', 'v']",18,2023-06-25 16:00:00,1687719600,Arena do Grêmio,True,5,1,26.0,12.0
302824,277,13,262,"['e', 'd', 'd', 'd', 'v']","['v', 'd', 'v', 'v', 'e']",2,2023-06-25 18:30:00,1687728600,Vila Belmiro,True,2,3,26.0,12.0
302825,280,6,290,"['e', 'v', 'v', 'v', 'e']","['e', 'v', 'd', 'd', 'd']",17,2023-06-25 18:30:00,1687728600,Nabi Abi Chedid,True,2,0,26.0,12.0
302830,327,20,285,"['e', 'd', 'd', 'e', 'd']","['v', 'v', 'v', 'e', 'd']",10,2023-06-25 18:30:00,1687728600,Independência,True,1,2,26.0,12.0
302822,267,19,1371,"['d', 'd', 'v', 'd', 'd']","['e', 'd', 'd', 'v', 'e']",14,2023-06-26 21:00:00,1687824000,Luso-Brasileiro,True,1,0,26.0,12.0
302853,276,8,266,"['d', 'v', 'd', 'v', 'e']","['e', 'e', 'v', 'd', 'v']",4,2023-07-01 16:00:00,1688238000,Morumbi,True,1,0,26.0,13.0
302851,262,2,356,"['v', 'd', 'v', 'v', 'e']","['d', 'v', 'v', 'd', 'v']",7,2023-07-01 18:30:00,1688247000,Maracanã,True,2,0,26.0,13.0
302859,265,16,284,"['e', 'v', 'd', 'd', 'e']","['d', 'v', 'v', 'v', 'd']",3,2023-07-01 18:30:00,1688247000,Itaipava Arena Fonte Nova,True,1,2,26.0,13.0
302857,285,10,283,"['v', 'v', 'v', 'e', 'd']","['e', 'd', 'v', 'e', 'v']",9,2023-07-01 21:00:00,1688256000,Beira-Rio,True,0,0,26.0,13.0
302854,264,15,280,"['e', 'v', 'd', 'd', 'v']","['e', 'v', 'v', 'v', 'e']",6,2023-07-02 11:00:00,1688306400,Neo Química Arena,True,0,1,26.0,13.0
302852,263,1,267,"['v', 'v', 'v', 'v', 'v']","['d', 'd', 'v', 'd', 'd']",19,2023-07-02 16:00:00,1688324400,Nilton Santos (Engenhão),True,2,0,26.0,13.0
302856,282,12,327,"['e', 'e', 'd', 'e', 'd']","['e', 'd', 'd', 'e', 'd']",20,2023-07-02 16:00:00,1688324400,Mineirão,True,2,2,26.0,13.0
302858,293,11,275,"['e', 'd', 'v', 'e', 'd']","['v', 'd', 'd', 'e', 'e']",5,2023-07-02 16:00:00,1688324400,Ligga Arena,True,2,2,26.0,13.0
302860,1371,14,277,"['e', 'd', 'd', 'v', 'e']","['e', 'd', 'd', 'd', 'v']",13,2023-07-02 18:30:00,1688333400,Arena Pantanal,True,3,0,26.0,13.0
302855,290,17,294,"['e', 'v', 'd', 'd', 'd']","['e', 'd', 'd', 'v', 'v']",18,2023-07-03 20:00:00,1688425200,Hailé Pinheiro (Serrinha),True,1,2,26.0,13.0
302602,267,19,283,"['d', 'd', 'v', 'd', 'd']","['e', 'd', 'v', 'e', 'v']",9,2023-07-08 16:00:00,1688842800,São Januário,True,0,1,26.0,14.0
302610,1371,14,265,"['e', 'd', 'd', 'v', 'e']","['e', 'v', 'd', 'd', 'e']",16,2023-07-08 16:00:00,1688842800,Arena Pantanal,True,1,1,26.0,14.0
302606,282,12,264,"['e', 'e', 'd', 'e', 'd']","['e', 'v', 'd', 'd', 'v']",15,2023-07-08 18:30:00,1688851800,Mineirão,True,0,1,26.0,14.0
302608,294,18,327,"['e', 'd', 'd', 'v', 'v']","['e', 'd', 'd', 'e', 'd']",20,2023-07-08 18:30:00,1688851800,Couto Pereira,True,3,1,26.0,14.0
302603,275,5,262,"['v', 'd', 'd', 'e', 'e']","['v', 'd', 'v', 'v', 'e']",2,2023-07-08 21:00:00,1688860800,Allianz Parque,True,1,1,26.0,14.0
302604,277,13,290,"['e', 'd', 'd', 'd', 'v']","['e', 'v', 'd', 'd', 'd']",17,2023-07-09 11:00:00,1688911200,Vila Belmiro,True,4,3,26.0,14.0
302601,266,4,285,"['e', 'e', 'v', 'd', 'v']","['v', 'v', 'v', 'e', 'd']",10,2023-07-09 16:00:00,1688929200,Maracanã,True,2,0,26.0,14.0
302605,280,6,276,"['e', 'v', 'v', 'v', 'e']","['d', 'v', 'd', 'v', 'e']",8,2023-07-09 16:00:00,1688929200,Nabi Abi Chedid,True,0,0,26.0,14.0
302607,284,3,263,"['d', 'v', 'v', 'v', 'd']","['v', 'v', 'v', 'v', 'v']",1,2023-07-09 18:30:00,1688938200,Arena do Grêmio,True,0,2,26.0,14.0
302609,356,7,293,"['d', 'v', 'v', 'd', 'v']","['e', 'd', 'v', 'e', 'd']",11,2023-07-09 18:30:00,1688938200,Castelão (CE),True,1,0,26.0,14.0
302625,263,1,280,"['v', 'v', 'v', 'v', 'v']","['e', 'v', 'v', 'v', 'e']",6,2023-07-15 21:00:00,1689465600,Nilton Santos (Engenhão),True,,,26.0,15.0
306169,283,9,294,"['e', 'd', 'v', 'e', 'v']","['e', 'd', 'd', 'v', 'v']",18,2023-07-16 11:00:00,1689516000,Independência,True,,,26.0,15.0
302623,266,4,262,"['e', 'e', 'v', 'd', 'v']","['v', 'd', 'v', 'v', 'e']",2,2023-07-16 16:00:00,1689534000,Maracanã,True,,,26.0,15.0
302627,276,8,277,"['d', 'v', 'd', 'v', 'e']","['e', 'd', 'd', 'd', 'v']",13,2023-07-16 16:00:00,1689534000,Morumbi,True,,,26.0,15.0
302639,356,7,1371,"['d', 'v', 'v', 'd', 'v']","['e', 'd', 'd', 'v', 'e']",14,2023-07-16 16:00:00,1689534000,Castelão (CE),True,,,26.0,15.0
302635,285,10,275,"['v', 'v', 'v', 'e', 'd']","['v', 'd', 'd', 'e', 'e']",5,2023-07-16 18:30:00,1689543000,Beira-Rio,True,,,26.0,15.0
302637,293,11,265,"['e', 'd', 'v', 'e', 'd']","['e', 'v', 'd', 'd', 'e']",16,2023-07-16 18:30:00,1689543000,Ligga Arena,True,,,26.0,15.0
302631,290,17,282,"['e', 'v', 'd', 'd', 'd']","['e', 'e', 'd', 'e', 'd']",12,2023-07-17 20:00:00,1689634800,Hailé Pinheiro (Serrinha),True,,,26.0,15.0
