rod_num,clube_name,opposing_team_name,player_name,shirt_number,nationality,position_fbref,age,minutes_played,duelos_aereos_vencidos,duelos_aereos_perdidos,%_duelos_vencidos,divididas,divididas_vencidas,divididas_first_third,divididas_mid_third,divididas_last_third,bloqueios,bloqueios_chutes,bloqueios_passes,rasgadas_de_bola,erros_para_chute_adv,passes_attempt,passes_attempt.1,passes_bola_rolando,passes_bola_parada,passes_faltas,passes_lancamento,passes_virada_jogo,cruzamentos,passes_laterais,escanteios,escanteios_fechados,escanteios_abertos,escanteios_retos,passes_completed,passes_completed.1,passes_impedimento,passes_bloqueados,passes_accuracy_%,total_distance_passes,total_forward_distance_passes,short_passes_completed,short_passes_attempt,short_passes_accuracy_%,medium_passes_completed,medium_passes_attempt,medium_passes_accuracy_%,long_passes_completed,long_passes_attempt,long_passes_accuracy_%,A,xag,xA,assisted_shots,passes_in_last_third,passes_into_adv_area,crosses_into_adv_area,progressive_passes,G,penalty_goals,penltay_attempt,F,FD,CA,CV,ball_touches,intercepctacoes,blocks,xg,npxg,sca,gca,passes_completed.2,passes_completed.3,passes_attempt.2,passes_attempt.3,ball_carries,progressive_ball_carries,dribles_attempt,dribles_success,atleta_id
1,Fortaleza,Internacional,Guilherme Tinga,2.0,br BRA,RB,29-226,90,3.0,2.0,60.0,4.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,43.0,11.0,1.0,0.0,0.0,8,10.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,2.0,59.3,660.0,260.0,8.0,11.0,72.7,16.0,26.0,61.5,6.0,12.0,50.0,0,0.3,0.2,1.0,2.0,1.0,1.0,3.0,0,0,0,1,0,0,0,62.0,2,0.0,0.1,0.1,3.0,1.0,32.0,32.0,54.0,54.0,26.0,5.0,2.0,0.0,82628
1,Internacional,Fortaleza,Alexandre Alemão,35.0,br BRA,FW,25-014,90,4.0,6.0,40.0,4.0,4,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,20.0,18.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,90.0,200.0,39.0,14.0,15.0,93.3,4.0,5.0,80.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,4,2,0,0,38.0,0,1.0,0.5,0.5,2.0,0.0,18.0,18.0,20.0,20.0,21.0,0.0,5.0,3.0,98219
1,Internacional,Fortaleza,Wanderson,11.0,br BRA,LW,28-190,73,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,1.0,75.9,271.0,73.0,16.0,20.0,80.0,5.0,7.0,71.4,0.0,0.0,,0,0.5,0.5,3.0,1.0,1.0,1.0,2.0,1,0,0,2,1,0,0,36.0,0,0.0,0.1,0.1,5.0,0.0,22.0,22.0,29.0,29.0,29.0,10.0,8.0,5.0,93478
1,Internacional,Fortaleza,Lucca Holanda,45.0,br BRA,LW,20-013,17,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,40.0,23.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,7.0,2.0,3.0,1.0,122420
1,Internacional,Fortaleza,Pedro Henrique,28.0,br BRA,RW,32-303,63,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,71.4,134.0,44.0,8.0,8.0,100.0,2.0,4.0,50.0,0.0,2.0,0.0,0,0.1,0.2,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,19.0,0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,14.0,14.0,11.0,3.0,2.0,1.0,72583
1,Internacional,Fortaleza,Jean Dias,38.0,br BRA,RW,32-175,27,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,60.0,88.0,4.0,4.0,5.0,80.0,2.0,5.0,40.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,10.0,7.0,1.0,0.0,0.0,73479
1,Internacional,Fortaleza,Alan Patrick,10.0,br BRA,AM,31-337,68,1.0,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,33.0,3.0,3.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,1.0,75.0,397.0,136.0,17.0,19.0,89.5,8.0,10.0,80.0,1.0,4.0,25.0,1,0.1,0.0,1.0,2.0,1.0,0.0,3.0,0,0,0,1,1,0,0,40.0,0,0.0,0.1,0.1,2.0,1.0,27.0,27.0,36.0,36.0,33.0,2.0,4.0,4.0,68685
1,Internacional,Fortaleza,Carlos de Pena,14.0,uy URU,DM,31-035,22,1.0,0.0,100.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,15.0,2.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,88.2,218.0,99.0,11.0,11.0,100.0,4.0,6.0,66.7,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,0,0,0,19.0,1,0.0,0.1,0.1,0.0,0.0,15.0,15.0,17.0,17.0,10.0,1.0,0.0,0.0,87242
1,Internacional,Fortaleza,Gabriel Baralhas,33.0,br BRA,"DM,AM",24-187,90,1.0,0.0,100.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.0,47.0,43.0,4.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,2.0,76.6,602.0,179.0,19.0,23.0,82.6,17.0,17.0,100.0,0.0,4.0,0.0,0,0.1,0.0,1.0,2.0,0.0,0.0,5.0,0,0,0,1,0,0,0,54.0,2,1.0,0.0,0.0,1.0,0.0,36.0,36.0,47.0,47.0,21.0,2.0,1.0,0.0,99440
1,Internacional,Fortaleza,Johnny Cardoso,30.0,us USA,DM,21-207,69,2.0,1.0,66.7,0.0,0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,39.0,39.0,38.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,1.0,1.0,79.5,460.0,122.0,17.0,19.0,89.5,13.0,14.0,92.9,1.0,3.0,33.3,0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0,0,0,1,1,0,0,48.0,3,2.0,0.1,0.1,2.0,0.0,31.0,31.0,39.0,39.0,37.0,1.0,4.0,3.0,106002
1,Internacional,Fortaleza,Gustavo Campanharo,17.0,br BRA,DM,31-011,21,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,83.3,135.0,26.0,6.0,7.0,85.7,3.0,4.0,75.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,19.0,0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,12.0,12.0,9.0,1.0,0.0,0.0,72497
1,Internacional,Fortaleza,Renê,6.0,br BRA,LB,30-213,90,1.0,0.0,100.0,4.0,2,1.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,81.0,81.0,72.0,9.0,5.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0,1.0,84.0,1053.0,515.0,33.0,38.0,86.8,30.0,35.0,85.7,3.0,4.0,75.0,0,0.1,0.1,2.0,4.0,1.0,0.0,6.0,0,0,0,0,0,0,0,94.0,3,1.0,0.0,0.0,4.0,1.0,68.0,68.0,81.0,81.0,51.0,0.0,3.0,3.0,78445
1,Internacional,Fortaleza,Rodrigo Moledo,4.0,br BRA,CB,35-170,90,1.0,2.0,33.3,2.0,2,1.0,1.0,0.0,6.0,4.0,2.0,7.0,0.0,58.0,58.0,57.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,1.0,91.4,864.0,272.0,19.0,21.0,90.5,32.0,33.0,97.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,74.0,0,6.0,0.0,0.0,1.0,0.0,53.0,53.0,58.0,58.0,33.0,0.0,0.0,0.0,63354
1,Internacional,Fortaleza,Vitão,44.0,br BRA,CB,23-072,90,1.0,1.0,50.0,1.0,1,1.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,55.0,55.0,54.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,81.8,923.0,209.0,10.0,11.0,90.9,32.0,36.0,88.9,3.0,8.0,37.5,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,67.0,3,3.0,0.0,0.0,1.0,0.0,45.0,45.0,55.0,55.0,38.0,0.0,1.0,1.0,97900
1,Internacional,Fortaleza,Igor Gomes,21.0,br BRA,RB,22-040,73,0.0,0.0,,4.0,3,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,40.0,40.0,27.0,12.0,0.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,29.0,29.0,1.0,1.0,72.5,416.0,162.0,18.0,20.0,90.0,10.0,15.0,66.7,1.0,3.0,33.3,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,0,1,1,0,0,51.0,1,1.0,0.0,0.0,1.0,0.0,29.0,29.0,40.0,40.0,19.0,2.0,4.0,4.0,104385
1,Internacional,Fortaleza,Romulo,40.0,br BRA,RB,23-045,17,4.0,1.0,80.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,14.0,12.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,71.4,162.0,54.0,6.0,8.0,75.0,3.0,5.0,60.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,17.0,1,0.0,0.0,0.0,1.0,0.0,10.0,10.0,14.0,14.0,9.0,0.0,0.0,0.0,105911
1,Flamengo,Coritiba,Gabriel Barbosa,10.0,br BRA,FW,26-229,75,1.0,1.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,22.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,1.0,65.2,202.0,14.0,10.0,12.0,83.3,5.0,9.0,55.6,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0,0,1,0,25.0,0,0.0,0.8,0.0,2.0,0.0,15.0,15.0,23.0,23.0,18.0,1.0,0.0,0.0,83257
1,Flamengo,Coritiba,Pedro,9.0,br BRA,FW,25-300,15,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,85.7,68.0,48.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.1,0.0,1.0,2.0,0.0,3.0,1,0,0,2,2,0,0,12.0,1,0.0,0.2,0.2,1.0,1.0,6.0,6.0,7.0,7.0,12.0,0.0,1.0,1.0,94583
1,Flamengo,Coritiba,Everton Soares,11.0,br BRA,LW,27-025,68,1.0,3.0,25.0,3.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,25.0,25.0,23.0,2.0,1.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,21.0,21.0,0.0,1.0,84.0,353.0,56.0,11.0,12.0,91.7,7.0,8.0,87.5,2.0,3.0,66.7,0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0,0,0,2,1,0,0,36.0,0,1.0,0.1,0.1,3.0,0.0,21.0,21.0,25.0,25.0,28.0,1.0,3.0,0.0,86757
1,Flamengo,Coritiba,Bruno Henrique,27.0,br BRA,LW,32-107,22,1.0,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,84.6,140.0,34.0,9.0,10.0,90.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15.0,0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,13.0,13.0,10.0,0.0,2.0,0.0,90285
1,Flamengo,Coritiba,Everton Ribeiro,7.0,br BRA,"RW,AM",34-006,85,0.0,0.0,,1.0,1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,52.0,52.0,47.0,4.0,0.0,0.0,1.0,5,1.0,3.0,3.0,0.0,0.0,40.0,40.0,1.0,2.0,76.9,784.0,270.0,14.0,16.0,87.5,21.0,24.0,87.5,5.0,7.0,71.4,0,0.1,0.1,3.0,7.0,2.0,0.0,10.0,0,0,0,2,1,0,0,62.0,0,2.0,0.1,0.1,5.0,1.0,40.0,40.0,52.0,52.0,41.0,2.0,2.0,0.0,51772
1,Flamengo,Coritiba,Victor Hugo,29.0,br BRA,RM,18-340,5,0.0,0.0,,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,11.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,83.3,144.0,61.0,6.0,6.0,100.0,4.0,4.0,100.0,0.0,0.0,,1,0.1,0.2,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,13.0,0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,12.0,12.0,8.0,1.0,2.0,1.0,116034
1,Flamengo,Coritiba,Matheus França,42.0,br BRA,AM,19-015,75,0.0,0.0,,1.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,2.0,76.0,354.0,63.0,7.0,8.0,87.5,10.0,12.0,83.3,2.0,3.0,66.7,0,0.1,0.0,2.0,3.0,0.0,0.0,3.0,0,0,0,5,0,0,0,42.0,1,1.0,0.2,0.2,3.0,0.0,19.0,19.0,25.0,25.0,28.0,3.0,3.0,0.0,115100
1,Flamengo,Coritiba,Marinho,31.0,br BRA,RW,32-322,15,0.0,0.0,,2.0,2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,15.0,12.0,3.0,1.0,0.0,0.0,2,0.0,2.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,73.3,218.0,76.0,4.0,7.0,57.1,4.0,5.0,80.0,3.0,3.0,100.0,0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,21.0,0,1.0,0.0,0.0,1.0,0.0,11.0,11.0,15.0,15.0,13.0,0.0,3.0,2.0,68952
1,Flamengo,Coritiba,Thiago Maia,8.0,br BRA,DM,26-024,68,1.0,0.0,100.0,4.0,3,0.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,49.0,49.0,47.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,93.9,808.0,190.0,20.0,20.0,100.0,21.0,22.0,95.5,5.0,7.0,71.4,0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,0,0,0,0,0,0,0,60.0,2,1.0,0.0,0.0,1.0,0.0,46.0,46.0,49.0,49.0,39.0,0.0,0.0,0.0,89637
1,Flamengo,Coritiba,Igor,48.0,br BRA,"DM,CM",20-040,22,0.0,0.0,,2.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,1.0,94.1,308.0,56.0,8.0,9.0,88.9,5.0,5.0,100.0,3.0,3.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,20.0,1,0.0,0.0,0.0,0.0,0.0,16.0,16.0,17.0,17.0,16.0,0.0,1.0,1.0,116013
1,Flamengo,Coritiba,Gerson,20.0,br BRA,"DM,LM",25-331,90,0.0,0.0,,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,54.0,54.0,52.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,3.0,94.4,908.0,219.0,22.0,22.0,100.0,21.0,21.0,100.0,6.0,6.0,100.0,1,0.0,0.1,2.0,6.0,2.0,0.0,8.0,0,0,0,0,0,0,0,63.0,1,1.0,0.0,0.0,5.0,2.0,51.0,51.0,54.0,54.0,43.0,1.0,1.0,1.0,89256
1,Flamengo,Coritiba,Ayrton Lucas,6.0,br BRA,LB,25-301,90,1.0,1.0,50.0,3.0,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,72.0,7.0,1.0,0.0,0.0,4,6.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,2.0,88.6,1119.0,386.0,40.0,43.0,93.0,26.0,28.0,92.9,4.0,7.0,57.1,0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,1,0,0,2,2,0,0,94.0,1,0.0,0.0,0.0,0.0,0.0,70.0,70.0,79.0,79.0,71.0,1.0,3.0,1.0,88393
1,Flamengo,Coritiba,Léo Pereira,4.0,br BRA,CB,27-075,90,1.0,1.0,50.0,4.0,3,2.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,75.0,75.0,72.0,3.0,3.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,96.0,1576.0,514.0,21.0,22.0,95.5,36.0,37.0,97.3,14.0,15.0,93.3,0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0,0,0,0,0,0,0,89.0,3,2.0,0.0,0.0,1.0,0.0,72.0,72.0,75.0,75.0,63.0,1.0,0.0,0.0,83528
1,Flamengo,Coritiba,Fabrício Bruno,15.0,br BRA,CB,27-063,90,0.0,1.0,0.0,2.0,2,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,61.0,61.0,55.0,6.0,5.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,95.1,1327.0,409.0,15.0,17.0,88.2,32.0,32.0,100.0,11.0,12.0,91.7,0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0,0,0,1,0,1,0,70.0,2,1.0,0.0,0.0,1.0,0.0,58.0,58.0,61.0,61.0,45.0,0.0,1.0,1.0,90768
1,Flamengo,Coritiba,Wesley,43.0,br BRA,RB,19-222,90,0.0,2.0,0.0,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,56.0,56.0,45.0,11.0,0.0,0.0,0.0,4,11.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,1.0,85.7,759.0,322.0,24.0,26.0,92.3,22.0,25.0,88.0,1.0,3.0,33.3,0,0.0,0.1,0.0,3.0,3.0,1.0,9.0,0,0,0,0,0,0,0,66.0,0,0.0,0.0,0.0,2.0,0.0,48.0,48.0,56.0,56.0,38.0,3.0,5.0,3.0,115239
1,Coritiba,Flamengo,Rodrigo Pinho,9.0,br BRA,FW,31-321,50,1.0,1.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,87.5,124.0,3.0,3.0,3.0,100.0,3.0,4.0,75.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0,17.0,0,0.0,0.1,0.1,0.0,0.0,7.0,7.0,8.0,8.0,8.0,0.0,1.0,0.0,86799
1,Coritiba,Flamengo,Robson,30.0,br BRA,FW,31-321,40,1.0,0.0,100.0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,72.7,100.0,28.0,5.0,6.0,83.3,2.0,3.0,66.7,0.0,1.0,0.0,0,0.1,0.0,1.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0,0,18.0,1,0.0,0.0,0.0,4.0,0.0,8.0,8.0,11.0,11.0,9.0,1.0,1.0,1.0,84817
1,Coritiba,Flamengo,Alef Manga,11.0,br BRA,LW,28-138,90,1.0,0.0,100.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,21.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1.0,0.0,81.8,198.0,29.0,14.0,15.0,93.3,3.0,5.0,60.0,0.0,0.0,,0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,32.0,0,0.0,0.0,0.0,3.0,0.0,18.0,18.0,22.0,22.0,24.0,1.0,8.0,4.0,101254
1,Coritiba,Flamengo,William Pottker,90.0,br BRA,RW,29-115,53,1.0,0.0,100.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,15.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,75.0,159.0,35.0,9.0,10.0,90.0,2.0,3.0,66.7,1.0,1.0,100.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,27.0,1,0.0,0.0,0.0,1.0,0.0,12.0,12.0,16.0,16.0,16.0,1.0,3.0,1.0,77809
1,Coritiba,Flamengo,Kaio,37.0,br BRA,RW,19-060,37,0.0,0.0,,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,85.7,73.0,38.0,4.0,5.0,80.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,7.0,10.0,3.0,2.0,0.0,118844
1,Coritiba,Flamengo,Bruno Gomes,6.0,br BRA,LM,22-012,53,0.0,0.0,,5.0,4,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,22.0,22.0,19.0,3.0,1.0,0.0,0.0,2,0.0,2.0,1.0,0.0,0.0,17.0,17.0,0.0,0.0,77.3,214.0,58.0,10.0,11.0,90.9,4.0,4.0,100.0,1.0,4.0,25.0,0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0,0,0,2,1,0,0,38.0,2,2.0,0.1,0.1,3.0,0.0,17.0,17.0,22.0,22.0,21.0,2.0,7.0,5.0,106202
1,Coritiba,Flamengo,Júnior Urso,23.0,br BRA,CM,34-037,90,1.0,2.0,33.3,3.0,2,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,42.0,42.0,39.0,3.0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,1.0,85.7,655.0,169.0,14.0,17.0,82.4,16.0,17.0,94.1,5.0,5.0,100.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0,0,0,3,1,1,0,52.0,1,2.0,0.1,0.1,0.0,0.0,36.0,36.0,42.0,42.0,28.0,2.0,2.0,2.0,71829
1,Coritiba,Flamengo,Liziero,31.0,br BRA,RM,25-068,70,0.0,0.0,,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,40.0,40.0,39.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,80.0,458.0,139.0,19.0,23.0,82.6,6.0,9.0,66.7,5.0,6.0,83.3,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44.0,1,1.0,0.0,0.0,1.0,0.0,32.0,32.0,40.0,40.0,22.0,0.0,2.0,2.0,100761
1,Coritiba,Flamengo,Zé Roberto,18.0,br BRA,RM,29-214,20,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,75.0,42.0,6.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,5.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,80076
1,Coritiba,Flamengo,Victor Luis,26.0,br BRA,LB,29-297,70,0.0,0.0,,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,44.0,44.0,34.0,10.0,2.0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,1.0,75.0,564.0,277.0,14.0,16.0,87.5,15.0,18.0,83.3,3.0,7.0,42.9,0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0,0,0,1,0,0,0,49.0,1,1.0,0.0,0.0,2.0,0.0,33.0,33.0,44.0,44.0,32.0,2.0,0.0,0.0,86410
1,Coritiba,Flamengo,Jamerson,83.0,br BRA,LB,24-219,20,0.0,0.0,,4.0,4,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,11.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,75.0,190.0,100.0,2.0,3.0,66.7,4.0,4.0,100.0,2.0,4.0,50.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,0,0,0,0,0,18.0,1,0.0,0.0,0.0,2.0,0.0,9.0,9.0,12.0,12.0,9.0,1.0,1.0,1.0,116461
1,Coritiba,Flamengo,Benjamín Kuscevic,13.0,cl CHI,CB,26-349,90,1.0,0.0,100.0,1.0,0,1.0,0.0,0.0,5.0,2.0,3.0,3.0,0.0,35.0,35.0,32.0,3.0,3.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,91.4,717.0,222.0,10.0,10.0,100.0,15.0,15.0,100.0,7.0,10.0,70.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,47.0,3,5.0,0.0,0.0,0.0,0.0,32.0,32.0,35.0,35.0,24.0,0.0,0.0,0.0,98619
