atleta_id,apelido,clube_id,clube_name,player_position,med_chutes_no_gol,med_desarmes_executado,med_faltas_sofridas,med_chutes_fora,med_gols,med_assistencias
103695,Jadsom Silva,280,Bragantino,mei,0.2,1.3,0.2,0.1,0.0,0.0
103700,Bruno Méndez,264,Corinthians,zag,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0
103767,Gabriel Menino,275,Palmeiras,mei,0.2727272727272727,2.0,1.1818181818181819,0.7272727272727273,0.09090909090909091,0.09090909090909091
104085,Bruno Fuchs,282,Atlético-MG,zag,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0
104153,Ruan,264,Corinthians,mei,0.0,0.5,1.0,0.5,1.0,0.5
104257,João Lucas,277,Santos,lat,0.0,2.0,0.25,0.25,0.0,0.0
104385,Igor Gomes,285,Internacional,zag,0.14285714285714285,1.0,0.8571428571428571,0.14285714285714285,0.0,0.0
104401,Vitor Mendes,266,Fluminense,zag,0.5,0.0,0.0,0.0,0.0,0.0
104420,Reinaldo,293,Athlético-PR,ata,0.0,1.0,0.0,1.0,0.0,0.0
104502,Christian,293,Athlético-PR,mei,0.1111111111111111,1.4444444444444444,1.2222222222222223,0.4444444444444444,0.3333333333333333,0.0
104521,Vinícius Zanocelo,356,Fortaleza,mei,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
104580,Sandry,277,Santos,mei,0.0,0.0,0.0,0.0,0.0,0.0
104593,Darlan,284,Grêmio,mei,0.0,1.0,0.0,0.0,0.0,0.0
104640,Matheus Bianqui,294,Coritiba,mei,0.0,0.4,0.6,0.0,0.0,0.0
104666,Moisés,356,Fortaleza,ata,1.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.0
104754,Juan Vojvoda,356,Fortaleza,tec,0.0,0.0,0.0,0.0,0.0,0.0
104783,Acevedo,265,Bahia,mei,0.2222222222222222,2.3333333333333335,1.5555555555555556,0.4444444444444444,0.0,0.0
105049,Luis Henrique,263,Botafogo,ata,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0
105175,Khellven,293,Athlético-PR,lat,0.0,1.1428571428571428,0.7142857142857143,0.2857142857142857,0.0,0.0
105208,Bento,293,Athlético-PR,gol,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091
105373,Gabriel Xavier,265,Bahia,zag,0.2,1.4,0.8,0.0,0.0,0.0
105531,Matheus Bidu,264,Corinthians,lat,0.5,1.25,1.875,0.625,0.0,0.0
105547,Rikelme,1371,Cuiabá,ata,0.0,4.2,0.6,0.2,0.0,0.2
105568,Lucero,356,Fortaleza,ata,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.0
105584,Lucas Piton,267,Vasco,lat,0.18181818181818182,1.0909090909090908,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182
105585,Roni,264,Corinthians,mei,0.0,1.25,0.25,0.125,0.0,0.0
105647,Maurício,285,Internacional,mei,0.2,0.4,2.0,0.8,0.4,0.0
105672,Nicolás Hernández,285,Internacional,zag,0.0,0.4,0.4,0.2,0.0,0.2
105770,Rafael Navarro,275,Palmeiras,ata,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
105811,Wesley,283,Cruzeiro,ata,0.5555555555555556,1.2222222222222223,1.5555555555555556,0.7777777777777778,0.3333333333333333,0.0
105842,Edu,290,Goiás,zag,0.0,1.5,1.5,0.0,0.0,0.0
105845,Matheus Araújo,264,Corinthians,mei,0.2,0.8,0.8,0.0,0.2,0.0
105899,Ivonei,277,Santos,mei,0.0,0.0,0.0,0.0,0.0,0.0
105902,Zé Gabriel,267,Vasco,mei,0.0,1.0,0.0,0.3333333333333333,0.0,0.0
105909,Vinicius Mingotti,265,Bahia,ata,0.0,0.0,0.8,0.2,0.0,0.0
105911,Rômulo,285,Internacional,mei,0.14285714285714285,2.0,1.5714285714285714,0.42857142857142855,0.14285714285714285,0.0
106000,Lucas Ramos,285,Internacional,mei,0.0,0.0,0.0,0.0,0.0,0.0
106002,Johnny,285,Internacional,mei,0.2857142857142857,2.7142857142857144,1.4285714285714286,0.0,0.2857142857142857,0.0
106160,Lucão,280,Bragantino,gol,0.0,0.0,0.0,0.0,0.0,0.0
106199,Gabriel Pec,267,Vasco,ata,0.36363636363636365,0.9090909090909091,1.6363636363636365,0.45454545454545453,0.18181818181818182,0.09090909090909091
106201,Figueiredo,267,Vasco,mei,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.0,0.0
106202,Bruno Gomes,294,Coritiba,mei,0.36363636363636365,1.8181818181818181,1.6363636363636365,0.7272727272727273,0.09090909090909091,0.0
106299,Realpe,280,Bragantino,zag,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
106323,Caio Alexandre,356,Fortaleza,mei,0.09090909090909091,2.4545454545454546,0.9090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
106434,Eduardo Santos,280,Bragantino,zag,0.2,0.5,0.3,0.1,0.1,0.1
106704,Carlos Alberto,263,Botafogo,ata,0.0,0.0,0.0,0.0,0.0,0.0
106708,Igor Formiga,283,Cruzeiro,lat,0.0,0.75,0.0,0.0,0.0,0.25
106822,Rodrigo Nestor,276,São Paulo,mei,0.75,1.625,0.75,0.625,0.125,0.0
106829,Patryck,276,São Paulo,lat,0.0,1.0,1.5,0.0,0.0,0.0
106831,Juan,276,São Paulo,ata,0.0,0.4,0.2,0.0,0.2,0.0
106835,Luan Patrick,280,Bragantino,zag,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333
106950,Fernando,293,Athlético-PR,lat,0.0,1.6666666666666667,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333
107039,Ricardo Cerqueira,1371,Cuiabá,mei,0.0,0.0,1.0,0.0,0.0,0.0
107044,Alexandre Jesus,266,Fluminense,ata,0.0,1.0,0.0,1.0,0.0,0.0
107052,Stênio,283,Cruzeiro,ata,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
107110,Natan,280,Bragantino,zag,0.16666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.0,0.0
107111,Richard Ríos,275,Palmeiras,mei,0.09090909090909091,1.0909090909090908,0.5454545454545454,0.36363636363636365,0.0,0.0
107173,Michel Araújo,276,São Paulo,mei,0.1111111111111111,0.3333333333333333,1.3333333333333333,0.5555555555555556,0.1111111111111111,0.1111111111111111
107174,Bruno Tabata,275,Palmeiras,mei,0.0,0.0,1.5,0.5,0.0,0.0
107183,Léo Linck,293,Athlético-PR,gol,0.0,0.0,0.0,0.0,0.0,0.0
107186,Vinicius Kauê,293,Athlético-PR,lat,0.0,1.0,0.0,0.0,0.0,0.0
107197,Rômulo,293,Athlético-PR,ata,0.0,0.2,0.4,0.2,0.0,0.0
107225,Gustavo Garcia,275,Palmeiras,lat,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
107236,Vanderlan,275,Palmeiras,lat,0.0,3.0,0.75,0.5,0.0,0.25
107375,Dodô,290,Goiás,mei,0.0,0.0,0.0,0.0,0.0,0.0
107416,Luan Dias,277,Santos,mei,0.0,0.0,0.0,0.0,0.0,0.0
107498,André,266,Fluminense,mei,0.1,2.3,2.3,0.4,0.0,0.0
107554,Natanael,294,Coritiba,lat,0.4444444444444444,3.111111111111111,1.4444444444444444,0.2222222222222222,0.0,0.0
107676,Nathan,277,Santos,lat,0.0,2.2857142857142856,0.14285714285714285,0.0,0.0,0.0
107726,Chrystian Barletta,264,Corinthians,mei,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.0,0.0
107744,Praxedes,280,Bragantino,mei,0.0,0.0,0.0,0.0,0.0,0.0
107748,Adriel,284,Grêmio,gol,0.0,0.0,0.5,0.0,0.0,0.0
107796,Diego Rosa,265,Bahia,mei,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0
107801,Natã,284,Grêmio,zag,0.0,0.0,1.0,0.0,0.0,0.0
107803,Wesley,294,Coritiba,ata,0.0,0.0,0.0,0.0,0.0,0.0
107809,Matheus Dias,285,Internacional,mei,0.0,1.0,0.0,0.0,0.0,0.0
107908,Hugo,290,Goiás,lat,0.0,1.0,0.0,0.0,0.0,0.0
107950,Fausto Vera,264,Corinthians,mei,0.2222222222222222,1.6666666666666667,0.4444444444444444,0.4444444444444444,0.0,0.2222222222222222
108133,Isidro Pitta,1371,Cuiabá,ata,0.1,0.0,0.7,0.2,0.0,0.0
108201,Gustavinho,284,Grêmio,mei,0.0,0.0,1.0,0.0,0.0,0.0
108352,Gabriel Barros,285,Internacional,ata,0.0,0.0,0.0,0.0,0.0,0.0
108528,Galarza,267,Vasco,mei,0.125,0.875,0.5,0.375,0.125,0.0
108946,Victor Sá,263,Botafogo,ata,0.7,1.3,0.6,0.9,0.1,0.0
109114,Matheus Nascimento,263,Botafogo,ata,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0
109404,Thiago Andrade,293,Athlético-PR,ata,0.125,0.25,0.375,0.375,0.0,0.0
109461,Calebe,356,Fortaleza,mei,0.6363636363636364,0.6363636363636364,2.090909090909091,0.5454545454545454,0.0,0.09090909090909091
109497,Marcos Leonardo,277,Santos,ata,1.0,0.3333333333333333,2.1666666666666665,1.1666666666666667,0.16666666666666666,0.16666666666666666
109563,Joaquim,277,Santos,zag,0.25,1.5,0.75,0.5,0.0,0.0
109573,Martinelli,266,Fluminense,mei,0.0,0.8,1.6,0.2,0.0,0.0
109591,Andrey Santos,267,Vasco,mei,0.16666666666666666,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0
109639,Gabriel Novaes,290,Goiás,ata,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
109668,Hugo,263,Botafogo,lat,0.0,3.0,1.25,0.25,0.0,0.0
110021,Jhoanner Chávez,265,Bahia,lat,0.0,1.4285714285714286,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285
110055,Matías Segovia,263,Botafogo,mei,0.16666666666666666,1.0,1.0,0.0,0.0,0.16666666666666666
110415,Ângelo,277,Santos,ata,0.09090909090909091,0.8181818181818182,0.6363636363636364,0.2727272727272727,0.18181818181818182,0.0
110506,Abel Ferreira,275,Palmeiras,tec,0.0,0.0,0.0,0.0,0.0,0.0
110605,Vinícius Balieiro,277,Santos,mei,0.0,0.0,0.0,0.0,0.0,0.0
110607,Gabriel Pirani,266,Fluminense,mei,0.2857142857142857,0.42857142857142855,1.0,0.2857142857142857,0.0,0.0
110715,Andrés Hurtado,280,Bragantino,lat,0.0,1.8571428571428572,0.42857142857142855,0.0,0.0,0.0
110727,Rubens,282,Atlético-MG,lat,0.3,3.3,0.7,0.3,0.0,0.0
110759,John Kennedy,266,Fluminense,ata,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.0
110760,Biel,265,Bahia,ata,0.7142857142857143,1.0,2.857142857142857,1.1428571428571428,0.2857142857142857,0.0
110776,Orellano,267,Vasco,mei,0.25,0.5,1.125,0.125,0.0,0.0
110818,Renato Paiva,265,Bahia,tec,0.0,0.0,0.0,0.0,0.0,0.0
110909,Guilherme Lopes,280,Bragantino,lat,0.0,0.25,0.0,0.5,0.0,0.0
110928,Lucão,290,Goiás,ata,0.0,1.0,0.0,0.0,0.0,0.0
110962,Kayque,263,Botafogo,mei,0.0,0.0,0.0,1.0,0.0,0.0
111309,Gustavo Martins,284,Grêmio,zag,0.3333333333333333,1.1666666666666667,0.0,0.16666666666666666,0.0,0.0
111333,Sorriso,280,Bragantino,ata,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.0
111408,Felipe Augusto,264,Corinthians,ata,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
111547,Luiz Fernando Iubel,1371,Cuiabá,tec,0.0,0.0,0.0,0.0,0.0,0.0
111577,Lucas Gonçalves,282,Atlético-MG,tec,0.0,0.0,0.0,0.0,0.0,0.0
111578,António Oliveira,1371,Cuiabá,tec,0.0,0.0,0.0,0.0,0.0,0.0
111644,Gustavo Vilar,294,Coritiba,zag,0.0,0.0,0.0,0.0,0.0,0.0
111652,Rodrigo Varanda,327,América-MG,ata,1.0,0.0,0.0,0.0,0.0,0.0
111682,Adson,264,Corinthians,mei,0.2,1.9,1.0,0.6,0.0,0.0
111690,Matheus Cunha,262,Flamengo,gol,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
111759,Giovani,275,Palmeiras,ata,0.0,0.5,0.5,0.5,0.0,0.0
111760,Fabinho,275,Palmeiras,mei,0.0,1.0,0.5714285714285714,0.14285714285714285,0.0,0.0
111766,Rodrigo,267,Vasco,mei,0.0,0.875,0.25,0.0,0.0,0.0
111769,Marlon Gomes,267,Vasco,mei,0.0,1.3333333333333333,1.3333333333333333,0.16666666666666666,0.0,0.0
111771,Arthur Sales,265,Bahia,ata,0.25,0.5,1.0,0.125,0.125,0.0
111819,Thomas Luciano,284,Grêmio,lat,0.0,1.1666666666666667,1.0,0.5,0.0,0.0
111829,Kayky,265,Bahia,ata,0.0,0.5,0.16666666666666666,0.5,0.16666666666666666,0.0
111839,Felipe Andrade,266,Fluminense,zag,0.0,0.0,0.0,1.0,0.0,0.0
111841,Arthur,266,Fluminense,mei,0.0,1.0,0.0,0.0,0.0,0.0
111879,Mateusinho,1371,Cuiabá,lat,0.2,2.6,2.0,0.2,0.2,0.0
111891,Guilherme Biro,264,Corinthians,mei,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.0,0.0
111949,Quagliata,1371,Cuiabá,ata,0.0,0.5,0.375,0.25,0.0,0.0
111996,Julián Palacios,290,Goiás,mei,0.4,0.9,2.9,0.7,0.0,0.1
112136,Lucas Beraldo,276,São Paulo,zag,0.1111111111111111,1.5555555555555556,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0
112140,Bitello,284,Grêmio,mei,0.4,1.6,3.2,0.8,0.2,0.0
112141,Paulo Victor,267,Vasco,lat,0.0,0.0,0.0,0.0,0.0,0.0
112370,Emerson Ramon,1371,Cuiabá,ata,0.42857142857142855,0.5714285714285714,1.5714285714285714,0.8571428571428571,0.0,0.0
112616,Gabriel Grando,284,Grêmio,gol,0.0,0.0,0.25,0.0,0.0,0.0
112886,Lucas Barbosa,277,Santos,mei,0.3333333333333333,3.0,0.3333333333333333,0.0,0.0,0.0
112913,Capasso,267,Vasco,zag,0.0,1.25,0.0,0.25,0.0,0.0
113103,Flaco López,275,Palmeiras,ata,0.4,0.6,0.0,0.2,0.2,0.0
113157,Nathan Mendes,276,São Paulo,lat,0.0,2.0,1.0,0.0,0.0,0.0
113295,Júlio,327,América-MG,zag,0.0,0.0,0.0,0.0,0.0,1.0
113359,Pablo Maia,276,São Paulo,mei,0.3,1.6,0.3,0.3,0.2,0.0
113558,Bruninho,280,Bragantino,mei,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
113687,Du Queiroz,264,Corinthians,mei,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
114174,André Luiz,262,Flamengo,ata,0.0,0.0,0.0,0.0,0.0,0.0
114374,Lucas Pires,277,Santos,lat,0.125,2.0,1.125,0.125,0.0,0.0
114802,Vitor Roque,293,Athlético-PR,ata,0.36363636363636365,1.0,2.1818181818181817,0.7272727272727273,0.45454545454545453,0.18181818181818182
115025,Miguelito,277,Santos,mei,0.0,0.5,0.5,0.5,0.0,0.0
115061,Thauan Lara,285,Internacional,lat,0.16666666666666666,0.6666666666666666,1.8333333333333333,0.3333333333333333,0.0,0.0
115100,Matheus França,262,Flamengo,mei,0.0,1.0,0.5,1.25,0.125,0.0
115239,Wesley,262,Flamengo,lat,0.09090909090909091,1.6363636363636365,1.3636363636363635,0.0,0.0,0.09090909090909091
115246,Naves,275,Palmeiras,zag,0.0,1.0,0.0,0.0,0.0,0.0
115248,Jhon Jhon,275,Palmeiras,mei,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
115404,Rwan,267,Vasco,ata,0.0,0.5,1.5,0.5,0.0,0.0
115502,Ceballos,356,Fortaleza,zag,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
115562,Arthur,327,América-MG,lat,0.0,2.0,2.0,0.0,0.0,0.0
115563,Rodriguinho,327,América-MG,mei,0.0,0.0,0.5,0.0,0.0,0.0
115671,Mila,284,Grêmio,mei,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0
115915,Lelê,266,Fluminense,ata,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.18181818181818182
115959,Endrick,275,Palmeiras,ata,0.1111111111111111,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.0
115986,Denilson,1371,Cuiabá,mei,0.375,1.875,1.5,0.5,0.0,0.0
115997,Mateus Henrique,327,América-MG,mei,0.0,1.0,1.5,0.0,0.0,0.0
115998,Adyson,327,América-MG,ata,0.0,1.5,0.0,0.0,0.0,0.0
116012,Matheus Gonçalves,262,Flamengo,mei,0.0,0.0,1.0,0.5,0.0,0.0
116013,Igor Jesus,262,Flamengo,mei,0.0,1.0,2.0,0.0,0.0,0.0
116034,Victor Hugo,262,Flamengo,mei,0.0,0.9,0.9,0.3,0.0,0.1
116048,Raí,263,Botafogo,mei,0.0,0.0,0.0,0.0,0.0,0.0
116065,Cuiabano,284,Grêmio,lat,0.5,1.25,1.25,0.75,0.25,0.0
116432,Daniel Junior,283,Cruzeiro,mei,0.0,0.0,1.25,0.25,0.0,0.0
116447,Hércules,356,Fortaleza,mei,0.3,1.7,0.6,0.5,0.1,0.0
116461,Jamerson,294,Coritiba,lat,0.2,1.5,0.1,0.4,0.0,0.0
116672,Daniel Ruiz,277,Santos,mei,0.0,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0,0.0
117314,Thiago Borbas,280,Bragantino,ata,0.25,0.125,0.5,0.5,0.5,0.0
117403,Renato Marques,327,América-MG,ata,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
117711,Pedro Caixinha,280,Bragantino,tec,0.0,0.0,0.0,0.0,0.0,0.0
117849,Giovane,264,Corinthians,ata,0.0,1.0,0.0,0.0,0.0,0.0
117870,Estevão,285,Internacional,mei,0.0,0.0,1.0,0.0,0.0,0.0
117909,Wesley,264,Corinthians,ata,0.4,1.2,0.6,0.2,0.0,0.0
118304,Pedrinho,290,Goiás,ata,0.0,0.0,0.0,0.0,0.0,0.0
118563,Rodriguinho,276,São Paulo,mei,0.0,0.0,0.0,0.2,0.0,0.0
118676,Weslley Patati,277,Santos,ata,0.0,3.0,0.0,0.0,0.0,0.0
118708,Eguinaldo,267,Vasco,ata,0.0,0.0,1.0,0.5,0.0,0.0
118747,Ed Carlos,277,Santos,mei,0.0,0.25,0.0,0.25,0.0,0.0
118752,Mateus Carvalho,267,Vasco,mei,0.25,2.0,0.5,0.0,0.0,0.0
118774,Alexsander,266,Fluminense,lat,0.0,1.2,0.4,0.4,0.0,0.2
118844,Kaio César,294,Coritiba,ata,0.2,0.4,2.3,0.0,0.0,0.0
121184,Erick Marcus,267,Vasco,ata,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.0
121593,Ivo Vieira,1371,Cuiabá,tec,0.0,0.0,0.0,0.0,0.0,0.0
121779,Vitão,1371,Cuiabá,zag,0.0,0.0,0.0,0.0,0.0,0.0
121792,André,284,Grêmio,ata,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0
121796,Jean Pedroso,294,Coritiba,zag,0.0,1.0,1.0,0.0,0.0,0.0
121821,Murillo,264,Corinthians,zag,0.125,1.125,0.25,0.125,0.0,0.0
121830,Janderson,263,Botafogo,ata,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
121985,Giovanni Manson,266,Fluminense,mei,0.0,0.0,1.0,0.0,0.0,0.0
122293,Thiago Dombroski,294,Coritiba,zag,0.0,1.0,0.3333333333333333,0.0,0.0,0.0
122300,Ryan,265,Bahia,lat,0.2,1.2,0.2,0.0,0.0,0.4
122393,Talisson,280,Bragantino,ata,1.0,2.0,1.0,0.0,0.0,0.0
122394,Gustavinho,280,Bragantino,mei,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0
122420,Lucca,285,Internacional,ata,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0
122439,Isaac,266,Fluminense,mei,0.0,0.0,1.0,0.0,0.0,0.0
122485,Barros,267,Vasco,mei,0.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
122486,Rayan,267,Vasco,ata,1.0,0.5,0.5,1.5,0.5,0.0
122668,Bruno Santos,290,Goiás,lat,0.0,0.25,0.5,0.0,0.0,0.0
122991,Breno,327,América-MG,mei,0.2,1.6,0.6,0.2,0.2,0.0
123022,Pedro,264,Corinthians,ata,0.75,0.0,1.25,0.0,0.0,0.0
123153,Zinho,284,Grêmio,ata,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
123359,Cadu,282,Atlético-MG,ata,0.0,1.0,0.0,0.0,0.0,0.0
123360,Cauly,265,Bahia,mei,0.5454545454545454,0.5454545454545454,1.0,0.7272727272727273,0.0,0.18181818181818182
123713,Luis Guilherme,275,Palmeiras,mei,0.2,0.2,1.2,0.0,0.0,0.0
123907,Pepa,283,Cruzeiro,tec,0.0,0.0,0.0,0.0,0.0,0.0
124239,Henry Mosquera,280,Bragantino,ata,0.2,0.8,0.6,0.6,0.2,0.1
124247,Isaac,282,Atlético-MG,ata,0.0,0.0,0.0,0.0,0.0,0.0
124251,Deivid Washington,277,Santos,ata,0.7142857142857143,0.14285714285714285,1.0,0.8571428571428571,0.2857142857142857,0.0
124340,Allyson,1371,Cuiabá,zag,0.0,1.0,1.0,0.25,0.0,0.0
124645,Danilo,264,Corinthians,tec,0.0,0.0,0.0,0.0,0.0,0.0
124690,Paulo Vitor,282,Atlético-MG,mei,0.0,1.0,1.0,0.0,0.0,0.0
124757,Nathan Fernandes,284,Grêmio,ata,0.0,0.0,0.0,0.0,0.0,0.0
124834,Ruan Assis,294,Coritiba,mei,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
125081,Armando Evangelista,290,Goiás,tec,0.0,0.0,0.0,0.0,0.0,0.0
37281,Mano Menezes,285,Internacional,tec,0.0,0.0,0.0,0.0,0.0,0.0
37656,Fábio,266,Fluminense,gol,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
37865,Bruno Mezenga,277,Santos,ata,0.2,0.4,0.2,0.4,0.0,0.0
38144,Rafinha,276,São Paulo,lat,0.0,1.6666666666666667,1.0,0.0,0.0,0.1111111111111111
