,fix_id,scout_id,scout_name,player_name,team_id,scout_correct,scout_wrong,team_name
0,206472,2,Passes,Artur,1012,23,2,Palmeiras
1,206472,2,Passes,Breno Lopes,1012,8,2,Palmeiras
2,206472,2,Passes,Dudu,1012,22,2,Palmeiras
3,206472,2,Passes,Endrick,1012,4,1,Palmeiras
4,206472,2,Passes,Fabinho,1012,4,0,Palmeiras
5,206472,2,Passes,Gabriel Menino,1012,32,2,Palmeiras
6,206472,2,Passes,Gustavo Gómez,1012,33,2,Palmeiras
7,206472,2,Passes,Luis Guilherme,1012,4,0,Palmeiras
8,206472,2,Passes,Manuel López,1012,13,6,Palmeiras
9,206472,2,Passes,Marcos Rocha,1012,79,4,Palmeiras
10,206472,2,Passes,Murilo,1012,34,1,Palmeiras
11,206472,2,Passes,Rafael Navarro,1012,7,1,Palmeiras
12,206472,2,Passes,Richard Ríos,1012,11,0,Palmeiras
13,206472,2,Passes,Vanderlan,1012,37,3,Palmeiras
14,206472,2,Passes,Weverton,1012,24,0,Palmeiras
15,206472,2,Passes,Zé Rafael,1012,35,6,Palmeiras
16,206472,2,Passes,Allyson,1755,36,2,Cuiabá
17,206472,2,Passes,Deyverson,1755,11,4,Cuiabá
18,206472,2,Passes,Emerson Negueba,1755,17,2,Cuiabá
19,206472,2,Passes,Fernando Sobral,1755,7,5,Cuiabá
20,206472,2,Passes,Filipe Augusto,1755,30,3,Cuiabá
21,206472,2,Passes,Isidro Pitta,1755,4,2,Cuiabá
22,206472,2,Passes,Jonathan Cafu,1755,13,4,Cuiabá
23,206472,2,Passes,Marllon,1755,39,1,Cuiabá
24,206472,2,Passes,Matheus Alexandre,1755,8,1,Cuiabá
25,206472,2,Passes,Matheusinho,1755,31,6,Cuiabá
26,206472,2,Passes,Nicolás Quagliata,1755,12,1,Cuiabá
27,206472,2,Passes,Pablo Ceppelini,1755,43,3,Cuiabá
28,206472,2,Passes,PK,1755,30,10,Cuiabá
29,206472,2,Passes,Rafael Gava,1755,6,0,Cuiabá
30,206472,2,Passes,Raniele,1755,23,6,Cuiabá
31,206472,2,Passes,Walter,1755,11,0,Cuiabá
32,206472,3,Finalizações,Artur,1012,0,2,Palmeiras
33,206472,3,Finalizações,Dudu,1012,1,1,Palmeiras
34,206472,3,Finalizações,Endrick,1012,1,1,Palmeiras
35,206472,3,Finalizações,Fabinho,1012,0,1,Palmeiras
36,206472,3,Finalizações,Gabriel Menino,1012,0,2,Palmeiras
37,206472,3,Finalizações,Luis Guilherme,1012,0,1,Palmeiras
38,206472,3,Finalizações,Manuel López,1012,3,0,Palmeiras
39,206472,3,Finalizações,Rafael Navarro,1012,1,1,Palmeiras
40,206472,3,Finalizações,Richard Ríos,1012,0,1,Palmeiras
41,206472,3,Finalizações,Zé Rafael,1012,1,0,Palmeiras
42,206472,3,Finalizações,Deyverson,1755,0,2,Cuiabá
43,206472,3,Finalizações,Emerson Negueba,1755,1,1,Cuiabá
44,206472,3,Finalizações,Jonathan Cafu,1755,0,1,Cuiabá
45,206472,3,Finalizações,Marllon,1755,0,1,Cuiabá
46,206472,3,Finalizações,Matheus Alexandre,1755,1,0,Cuiabá
47,206472,3,Finalizações,Nicolás Quagliata,1755,0,2,Cuiabá
48,206472,3,Finalizações,Pablo Ceppelini,1755,1,0,Cuiabá
49,206472,3,Finalizações,Raniele,1755,1,0,Cuiabá
50,206472,5,Desarmes,Gabriel Menino,1012,0,1,Palmeiras
51,206472,5,Desarmes,Gustavo Gómez,1012,1,0,Palmeiras
52,206472,5,Desarmes,Manuel López,1012,1,0,Palmeiras
53,206472,5,Desarmes,Marcos Rocha,1012,4,0,Palmeiras
54,206472,5,Desarmes,Murilo,1012,1,0,Palmeiras
55,206472,5,Desarmes,Richard Ríos,1012,1,0,Palmeiras
56,206472,5,Desarmes,Vanderlan,1012,1,0,Palmeiras
57,206472,5,Desarmes,Zé Rafael,1012,4,1,Palmeiras
58,206472,5,Desarmes,Allyson,1755,1,0,Cuiabá
59,206472,5,Desarmes,Emerson Negueba,1755,1,0,Cuiabá
60,206472,5,Desarmes,Fernando Sobral,1755,2,0,Cuiabá
61,206472,5,Desarmes,Filipe Augusto,1755,1,0,Cuiabá
62,206472,5,Desarmes,Marllon,1755,1,0,Cuiabá
63,206472,5,Desarmes,Nicolás Quagliata,1755,1,0,Cuiabá
64,206472,5,Desarmes,Pablo Ceppelini,1755,1,0,Cuiabá
65,206472,5,Desarmes,PK,1755,2,0,Cuiabá
66,206472,5,Desarmes,Raniele,1755,2,1,Cuiabá
67,206472,14,Cruzamentos,Artur,1012,0,6,Palmeiras
68,206472,14,Cruzamentos,Dudu,1012,4,6,Palmeiras
69,206472,14,Cruzamentos,Gabriel Menino,1012,0,2,Palmeiras
70,206472,14,Cruzamentos,Luis Guilherme,1012,1,0,Palmeiras
71,206472,14,Cruzamentos,Marcos Rocha,1012,1,3,Palmeiras
72,206472,14,Cruzamentos,Rafael Navarro,1012,0,1,Palmeiras
73,206472,14,Cruzamentos,Vanderlan,1012,2,4,Palmeiras
74,206472,14,Cruzamentos,Deyverson,1755,1,1,Cuiabá
75,206472,14,Cruzamentos,Fernando Sobral,1755,1,0,Cuiabá
76,206472,14,Cruzamentos,Jonathan Cafu,1755,1,1,Cuiabá
77,206472,14,Cruzamentos,Matheusinho,1755,1,4,Cuiabá
78,206472,14,Cruzamentos,Nicolás Quagliata,1755,1,1,Cuiabá
79,206472,14,Cruzamentos,Pablo Ceppelini,1755,1,2,Cuiabá
80,206472,14,Cruzamentos,PK,1755,0,2,Cuiabá
81,206472,14,Cruzamentos,Rafael Gava,1755,1,0,Cuiabá
82,206472,1,Lançamentos,Artur,1012,0,1,Palmeiras
83,206472,1,Lançamentos,Fabinho,1012,0,1,Palmeiras
84,206472,1,Lançamentos,Gabriel Menino,1012,1,1,Palmeiras
85,206472,1,Lançamentos,Gustavo Gómez,1012,2,5,Palmeiras
86,206472,1,Lançamentos,Marcos Rocha,1012,2,6,Palmeiras
87,206472,1,Lançamentos,Murilo,1012,3,2,Palmeiras
88,206472,1,Lançamentos,Weverton,1012,7,8,Palmeiras
89,206472,1,Lançamentos,Zé Rafael,1012,1,1,Palmeiras
90,206472,1,Lançamentos,Fernando Sobral,1755,0,1,Cuiabá
91,206472,1,Lançamentos,Filipe Augusto,1755,1,0,Cuiabá
92,206472,1,Lançamentos,Marllon,1755,3,2,Cuiabá
93,206472,1,Lançamentos,Matheus Alexandre,1755,1,0,Cuiabá
94,206472,1,Lançamentos,Matheusinho,1755,0,1,Cuiabá
95,206472,1,Lançamentos,PK,1755,0,2,Cuiabá
96,206472,1,Lançamentos,Walter,1755,9,9,Cuiabá
97,206472,24,Interceptações,Luis Guilherme,1012,1,0,Palmeiras
98,206472,24,Interceptações,Murilo,1012,1,0,Palmeiras
99,206472,24,Interceptações,Richard Ríos,1012,1,1,Palmeiras
100,206472,24,Interceptações,Vanderlan,1012,1,1,Palmeiras
101,206472,24,Interceptações,Deyverson,1755,1,0,Cuiabá
102,206472,24,Interceptações,Filipe Augusto,1755,1,0,Cuiabá
103,206472,24,Interceptações,Jonathan Cafu,1755,1,0,Cuiabá
104,206472,24,Interceptações,PK,1755,2,0,Cuiabá
105,206472,24,Interceptações,Raniele,1755,1,1,Cuiabá
106,206472,4,Dribles,Artur,1012,1,0,Palmeiras
107,206472,4,Dribles,Dudu,1012,1,1,Palmeiras
108,206472,4,Dribles,Endrick,1012,3,0,Palmeiras
109,206472,4,Dribles,Gustavo Gómez,1012,1,0,Palmeiras
110,206472,4,Dribles,Murilo,1012,1,0,Palmeiras
111,206472,4,Dribles,Richard Ríos,1012,3,0,Palmeiras
112,206472,4,Dribles,Vanderlan,1012,0,1,Palmeiras
113,206472,4,Dribles,Zé Rafael,1012,0,1,Palmeiras
114,206472,4,Dribles,Allyson,1755,1,0,Cuiabá
115,206472,4,Dribles,Deyverson,1755,0,4,Cuiabá
116,206472,4,Dribles,Fernando Sobral,1755,1,0,Cuiabá
117,206472,4,Dribles,Filipe Augusto,1755,1,0,Cuiabá
118,206472,4,Dribles,Marllon,1755,1,0,Cuiabá
119,206472,4,Dribles,Matheusinho,1755,1,0,Cuiabá
120,206472,22,Viradas de jogo,Artur,1012,2,0,Palmeiras
121,206472,22,Viradas de jogo,Dudu,1012,2,0,Palmeiras
122,206472,22,Viradas de jogo,Fabinho,1012,1,0,Palmeiras
123,206472,22,Viradas de jogo,Gabriel Menino,1012,1,1,Palmeiras
124,206472,22,Viradas de jogo,Manuel López,1012,2,0,Palmeiras
125,206472,22,Viradas de jogo,Marcos Rocha,1012,1,0,Palmeiras
126,206472,22,Viradas de jogo,Murilo,1012,1,0,Palmeiras
127,206472,22,Viradas de jogo,Zé Rafael,1012,1,0,Palmeiras
128,206472,22,Viradas de jogo,Filipe Augusto,1755,1,1,Cuiabá
129,206472,20,Posse de bola,Artur,1012,99,0,Palmeiras
130,206472,20,Posse de bola,Breno Lopes,1012,22,0,Palmeiras
131,206472,20,Posse de bola,Dudu,1012,189,0,Palmeiras
132,206472,20,Posse de bola,Endrick,1012,50,0,Palmeiras
133,206472,20,Posse de bola,Fabinho,1012,23,0,Palmeiras
134,206472,20,Posse de bola,Gabriel Menino,1012,103,0,Palmeiras
135,206472,20,Posse de bola,Gustavo Gómez,1012,123,0,Palmeiras
136,206472,20,Posse de bola,Luis Guilherme,1012,26,0,Palmeiras
137,206472,20,Posse de bola,Manuel López,1012,74,0,Palmeiras
138,206472,20,Posse de bola,Marcos Rocha,1012,248,0,Palmeiras
139,206472,20,Posse de bola,Murilo,1012,116,0,Palmeiras
140,206472,20,Posse de bola,Rafael Navarro,1012,52,0,Palmeiras
141,206472,20,Posse de bola,Richard Ríos,1012,44,0,Palmeiras
142,206472,20,Posse de bola,Vanderlan,1012,121,0,Palmeiras
143,206472,20,Posse de bola,Weverton,1012,132,0,Palmeiras
144,206472,20,Posse de bola,Zé Rafael,1012,136,0,Palmeiras
145,206472,20,Posse de bola,Allyson,1755,112,0,Cuiabá
146,206472,20,Posse de bola,Deyverson,1755,83,0,Cuiabá
147,206472,20,Posse de bola,Emerson Negueba,1755,69,0,Cuiabá
148,206472,20,Posse de bola,Fernando Sobral,1755,46,0,Cuiabá
149,206472,20,Posse de bola,Filipe Augusto,1755,107,0,Cuiabá
150,206472,20,Posse de bola,Isidro Pitta,1755,18,0,Cuiabá
151,206472,20,Posse de bola,Jonathan Cafu,1755,62,0,Cuiabá
152,206472,20,Posse de bola,Marllon,1755,160,0,Cuiabá
153,206472,20,Posse de bola,Matheus Alexandre,1755,32,0,Cuiabá
154,206472,20,Posse de bola,Matheusinho,1755,117,0,Cuiabá
155,206472,20,Posse de bola,Nicolás Quagliata,1755,56,0,Cuiabá
156,206472,20,Posse de bola,Pablo Ceppelini,1755,116,0,Cuiabá
157,206472,20,Posse de bola,PK,1755,130,0,Cuiabá
158,206472,20,Posse de bola,Rafael Gava,1755,18,0,Cuiabá
159,206472,20,Posse de bola,Raniele,1755,105,0,Cuiabá
160,206472,20,Posse de bola,Walter,1755,145,0,Cuiabá
161,206472,8,Gols,Endrick,1012,1,0,Palmeiras
162,206472,8,Gols,Manuel López,1012,1,0,Palmeiras
163,206472,8,Gols,Raniele,1755,1,0,Cuiabá
164,206472,28,Assistências para finalização,Dudu,1012,5,0,Palmeiras
165,206472,28,Assistências para finalização,Gustavo Gómez,1012,1,0,Palmeiras
166,206472,28,Assistências para finalização,Luis Guilherme,1012,1,0,Palmeiras
167,206472,28,Assistências para finalização,Marcos Rocha,1012,1,0,Palmeiras
168,206472,28,Assistências para finalização,Rafael Navarro,1012,1,0,Palmeiras
169,206472,28,Assistências para finalização,Deyverson,1755,1,0,Cuiabá
170,206472,28,Assistências para finalização,Matheusinho,1755,1,0,Cuiabá
171,206472,28,Assistências para finalização,Nicolás Quagliata,1755,1,0,Cuiabá
172,206472,28,Assistências para finalização,Pablo Ceppelini,1755,2,0,Cuiabá
173,206472,28,Assistências para finalização,PK,1755,2,0,Cuiabá
174,206472,28,Assistências para finalização,Rafael Gava,1755,2,0,Cuiabá
175,206472,27,Assistências,Dudu,1012,1,0,Palmeiras
176,206472,27,Assistências,Vanderlan,1012,1,0,Palmeiras
177,206472,27,Assistências,Jonathan Cafu,1755,1,0,Cuiabá
178,206472,15,Defesas,Fabinho,1012,1,0,Palmeiras
179,206472,15,Defesas,Weverton,1012,2,0,Palmeiras
180,206472,15,Defesas,Allyson,1755,1,0,Cuiabá
181,206472,15,Defesas,Marllon,1755,1,0,Cuiabá
182,206472,15,Defesas,Raniele,1755,2,0,Cuiabá
183,206472,15,Defesas,Walter,1755,2,0,Cuiabá
184,206472,23,Defesas difíceis,Weverton,1012,1,0,Palmeiras
185,206472,23,Defesas difíceis,Walter,1755,2,0,Cuiabá
186,206472,19,Rebatidas,Artur,1012,1,0,Palmeiras
187,206472,19,Rebatidas,Gabriel Menino,1012,2,0,Palmeiras
188,206472,19,Rebatidas,Gustavo Gómez,1012,10,0,Palmeiras
189,206472,19,Rebatidas,Manuel López,1012,2,0,Palmeiras
190,206472,19,Rebatidas,Marcos Rocha,1012,2,0,Palmeiras
191,206472,19,Rebatidas,Murilo,1012,6,0,Palmeiras
192,206472,19,Rebatidas,Rafael Navarro,1012,1,0,Palmeiras
193,206472,19,Rebatidas,Vanderlan,1012,1,0,Palmeiras
194,206472,19,Rebatidas,Zé Rafael,1012,1,0,Palmeiras
195,206472,19,Rebatidas,Allyson,1755,4,0,Cuiabá
196,206472,19,Rebatidas,Deyverson,1755,1,0,Cuiabá
197,206472,19,Rebatidas,Filipe Augusto,1755,1,0,Cuiabá
198,206472,19,Rebatidas,Isidro Pitta,1755,1,0,Cuiabá
199,206472,19,Rebatidas,Marllon,1755,9,0,Cuiabá
200,206472,19,Rebatidas,Matheus Alexandre,1755,4,0,Cuiabá
201,206472,19,Rebatidas,Matheusinho,1755,7,0,Cuiabá
202,206472,19,Rebatidas,Pablo Ceppelini,1755,2,0,Cuiabá
203,206472,19,Rebatidas,PK,1755,4,0,Cuiabá
204,206472,19,Rebatidas,Raniele,1755,4,0,Cuiabá
205,206472,19,Rebatidas,Walter,1755,4,0,Cuiabá
206,206472,6,Faltas cometidas,Endrick,1012,6,0,Palmeiras
207,206472,6,Faltas cometidas,Manuel López,1012,3,0,Palmeiras
208,206472,6,Faltas cometidas,Marcos Rocha,1012,2,0,Palmeiras
209,206472,6,Faltas cometidas,Murilo,1012,1,0,Palmeiras
210,206472,6,Faltas cometidas,Rafael Navarro,1012,4,0,Palmeiras
211,206472,6,Faltas cometidas,Vanderlan,1012,3,0,Palmeiras
212,206472,6,Faltas cometidas,Zé Rafael,1012,4,0,Palmeiras
213,206472,6,Faltas cometidas,Fernando Sobral,1755,2,0,Cuiabá
214,206472,6,Faltas cometidas,Filipe Augusto,1755,2,0,Cuiabá
215,206472,6,Faltas cometidas,Jonathan Cafu,1755,3,0,Cuiabá
216,206472,6,Faltas cometidas,Marllon,1755,1,0,Cuiabá
217,206472,6,Faltas cometidas,Matheusinho,1755,1,0,Cuiabá
218,206472,6,Faltas cometidas,Nicolás Quagliata,1755,1,0,Cuiabá
219,206472,6,Faltas cometidas,PK,1755,1,0,Cuiabá
220,206472,6,Faltas cometidas,Rafael Gava,1755,1,0,Cuiabá
221,206472,7,Faltas sofridas,Artur,1012,2,0,Palmeiras
222,206472,7,Faltas sofridas,Breno Lopes,1012,1,0,Palmeiras
223,206472,7,Faltas sofridas,Dudu,1012,1,0,Palmeiras
224,206472,7,Faltas sofridas,Endrick,1012,1,0,Palmeiras
225,206472,7,Faltas sofridas,Gabriel Menino,1012,1,0,Palmeiras
226,206472,7,Faltas sofridas,Luis Guilherme,1012,1,0,Palmeiras
227,206472,7,Faltas sofridas,Marcos Rocha,1012,1,0,Palmeiras
228,206472,7,Faltas sofridas,Murilo,1012,1,0,Palmeiras
229,206472,7,Faltas sofridas,Vanderlan,1012,1,0,Palmeiras
230,206472,7,Faltas sofridas,Zé Rafael,1012,2,0,Palmeiras
231,206472,7,Faltas sofridas,Allyson,1755,2,0,Cuiabá
232,206472,7,Faltas sofridas,Deyverson,1755,1,0,Cuiabá
233,206472,7,Faltas sofridas,Emerson Negueba,1755,2,0,Cuiabá
234,206472,7,Faltas sofridas,Fernando Sobral,1755,2,0,Cuiabá
235,206472,7,Faltas sofridas,Filipe Augusto,1755,3,0,Cuiabá
236,206472,7,Faltas sofridas,Isidro Pitta,1755,1,0,Cuiabá
237,206472,7,Faltas sofridas,Jonathan Cafu,1755,2,0,Cuiabá
238,206472,7,Faltas sofridas,Marllon,1755,1,0,Cuiabá
239,206472,7,Faltas sofridas,Matheusinho,1755,1,0,Cuiabá
240,206472,7,Faltas sofridas,Nicolás Quagliata,1755,1,0,Cuiabá
241,206472,7,Faltas sofridas,Rafael Gava,1755,1,0,Cuiabá
242,206472,7,Faltas sofridas,Raniele,1755,4,0,Cuiabá
243,206472,9,Impedimentos,Luis Guilherme,1012,1,0,Palmeiras
244,206472,9,Impedimentos,Rafael Navarro,1012,2,0,Palmeiras
245,206472,9,Impedimentos,Deyverson,1755,2,0,Cuiabá
246,206472,12,Perda da posse de bola,Artur,1012,4,0,Palmeiras
247,206472,12,Perda da posse de bola,Dudu,1012,4,0,Palmeiras
248,206472,12,Perda da posse de bola,Endrick,1012,6,0,Palmeiras
249,206472,12,Perda da posse de bola,Fabinho,1012,1,0,Palmeiras
250,206472,12,Perda da posse de bola,Gustavo Gómez,1012,1,0,Palmeiras
251,206472,12,Perda da posse de bola,Luis Guilherme,1012,2,0,Palmeiras
252,206472,12,Perda da posse de bola,Manuel López,1012,4,0,Palmeiras
253,206472,12,Perda da posse de bola,Marcos Rocha,1012,2,0,Palmeiras
254,206472,12,Perda da posse de bola,Rafael Navarro,1012,3,0,Palmeiras
255,206472,12,Perda da posse de bola,Richard Ríos,1012,3,0,Palmeiras
256,206472,12,Perda da posse de bola,Allyson,1755,2,0,Cuiabá
257,206472,12,Perda da posse de bola,Deyverson,1755,7,0,Cuiabá
258,206472,12,Perda da posse de bola,Emerson Negueba,1755,7,0,Cuiabá
259,206472,12,Perda da posse de bola,Fernando Sobral,1755,2,0,Cuiabá
260,206472,12,Perda da posse de bola,Filipe Augusto,1755,2,0,Cuiabá
261,206472,12,Perda da posse de bola,Jonathan Cafu,1755,3,0,Cuiabá
262,206472,12,Perda da posse de bola,Matheusinho,1755,3,0,Cuiabá
263,206472,12,Perda da posse de bola,Nicolás Quagliata,1755,5,0,Cuiabá
264,206472,12,Perda da posse de bola,Pablo Ceppelini,1755,3,0,Cuiabá
265,206472,12,Perda da posse de bola,PK,1755,1,0,Cuiabá
266,206472,12,Perda da posse de bola,Raniele,1755,5,0,Cuiabá
267,206472,25,Cartões amarelos,Jhon Jhon,1012,1,0,Palmeiras
268,206472,25,Cartões amarelos,Manuel López,1012,1,0,Palmeiras
269,206472,25,Cartões amarelos,Deyverson,1755,1,0,Cuiabá
270,206472,25,Cartões amarelos,Filipe Augusto,1755,1,0,Cuiabá
271,206472,25,Cartões amarelos,Jonathan Cafu,1755,1,0,Cuiabá
272,206472,25,Cartões amarelos,Matheusinho,1755,1,0,Cuiabá
273,206487,2,Passes,Adson,1004,4,0,Corinthians
274,206487,2,Passes,Bidu,1004,43,6,Corinthians
275,206487,2,Passes,Bruno Méndez,1004,32,1,Corinthians
276,206487,2,Passes,Cantillo,1004,21,2,Corinthians
277,206487,2,Passes,Cássio,1004,11,0,Corinthians
278,206487,2,Passes,Chrystian,1004,11,9,Corinthians
279,206487,2,Passes,Du Queiroz,1004,1,1,Corinthians
280,206487,2,Passes,Fagner,1004,43,6,Corinthians
281,206487,2,Passes,Fausto Vera,1004,35,6,Corinthians
282,206487,2,Passes,Gil,1004,38,1,Corinthians
283,206487,2,Passes,Giuliano,1004,14,1,Corinthians
284,206487,2,Passes,Matheus Araújo,1004,12,3,Corinthians
285,206487,2,Passes,Roger Guedes,1004,24,12,Corinthians
286,206487,2,Passes,Roni,1004,19,0,Corinthians
287,206487,2,Passes,Yuri Alberto,1004,15,0,Corinthians
288,206487,2,Passes,Bruno Rodrigues,1017,27,6,Cruzeiro
289,206487,2,Passes,Filipe Machado,1017,22,2,Cruzeiro
290,206487,2,Passes,Gilberto,1017,21,5,Cruzeiro
291,206487,2,Passes,Luciano Castan,1017,73,2,Cruzeiro
292,206487,2,Passes,Marlon,1017,66,7,Cruzeiro
293,206487,2,Passes,Mateus Vital,1017,40,1,Cruzeiro
294,206487,2,Passes,Nikão,1017,11,2,Cruzeiro
295,206487,2,Passes,Oliveira,1017,62,6,Cruzeiro
296,206487,2,Passes,Rafael,1017,20,0,Cruzeiro
297,206487,2,Passes,Rafael Bilu,1017,10,2,Cruzeiro
298,206487,2,Passes,Ramiro,1017,28,7,Cruzeiro
299,206487,2,Passes,Richard,1017,75,6,Cruzeiro
300,206487,2,Passes,Wesley,1017,15,1,Cruzeiro
301,206487,2,Passes,William,1017,49,5,Cruzeiro
302,206487,3,Finalizações,Bidu,1004,1,1,Corinthians
303,206487,3,Finalizações,Cantillo,1004,1,0,Corinthians
304,206487,3,Finalizações,Fausto Vera,1004,1,1,Corinthians
305,206487,3,Finalizações,Gil,1004,1,1,Corinthians
306,206487,3,Finalizações,Matheus Araújo,1004,1,0,Corinthians
307,206487,3,Finalizações,Roger Guedes,1004,1,0,Corinthians
308,206487,3,Finalizações,Yuri Alberto,1004,1,2,Corinthians
309,206487,3,Finalizações,Bruno Rodrigues,1017,1,1,Cruzeiro
310,206487,3,Finalizações,Gilberto,1017,0,1,Cruzeiro
311,206487,3,Finalizações,Luciano Castan,1017,0,1,Cruzeiro
312,206487,3,Finalizações,Oliveira,1017,1,0,Cruzeiro
313,206487,3,Finalizações,William,1017,0,1,Cruzeiro
314,206487,5,Desarmes,Cantillo,1004,3,0,Corinthians
315,206487,5,Desarmes,Chrystian,1004,3,1,Corinthians
316,206487,5,Desarmes,Fagner,1004,4,0,Corinthians
317,206487,5,Desarmes,Giuliano,1004,1,0,Corinthians
318,206487,5,Desarmes,Matheus Araújo,1004,1,0,Corinthians
319,206487,5,Desarmes,Roni,1004,2,0,Corinthians
320,206487,5,Desarmes,Bruno Rodrigues,1017,1,0,Cruzeiro
321,206487,5,Desarmes,Luciano Castan,1017,1,0,Cruzeiro
322,206487,5,Desarmes,Marlon,1017,3,0,Cruzeiro
323,206487,5,Desarmes,Mateus Vital,1017,1,0,Cruzeiro
324,206487,5,Desarmes,Ramiro,1017,1,1,Cruzeiro
325,206487,5,Desarmes,Richard,1017,3,0,Cruzeiro
326,206487,5,Desarmes,Wesley,1017,1,0,Cruzeiro
327,206487,14,Cruzamentos,Bidu,1004,1,4,Corinthians
328,206487,14,Cruzamentos,Fagner,1004,2,5,Corinthians
329,206487,14,Cruzamentos,Fausto Vera,1004,0,1,Corinthians
330,206487,14,Cruzamentos,Matheus Araújo,1004,0,2,Corinthians
331,206487,14,Cruzamentos,Roger Guedes,1004,0,1,Corinthians
332,206487,14,Cruzamentos,Yuri Alberto,1004,1,1,Corinthians
333,206487,14,Cruzamentos,Bruno Rodrigues,1017,1,5,Cruzeiro
334,206487,14,Cruzamentos,Gilberto,1017,0,1,Cruzeiro
335,206487,14,Cruzamentos,Marlon,1017,2,5,Cruzeiro
336,206487,14,Cruzamentos,Mateus Vital,1017,0,1,Cruzeiro
337,206487,14,Cruzamentos,Nikão,1017,2,1,Cruzeiro
338,206487,14,Cruzamentos,Rafael Bilu,1017,0,1,Cruzeiro
339,206487,14,Cruzamentos,William,1017,0,7,Cruzeiro
340,206487,1,Lançamentos,Adson,1004,1,0,Corinthians
341,206487,1,Lançamentos,Bidu,1004,1,3,Corinthians
342,206487,1,Lançamentos,Bruno Méndez,1004,3,1,Corinthians
343,206487,1,Lançamentos,Cantillo,1004,1,1,Corinthians
344,206487,1,Lançamentos,Cássio,1004,1,6,Corinthians
345,206487,1,Lançamentos,Fagner,1004,0,5,Corinthians
346,206487,1,Lançamentos,Fausto Vera,1004,0,2,Corinthians
347,206487,1,Lançamentos,Gil,1004,1,4,Corinthians
348,206487,1,Lançamentos,Matheus Araújo,1004,0,1,Corinthians
349,206487,1,Lançamentos,Roni,1004,2,0,Corinthians
350,206487,1,Lançamentos,Filipe Machado,1017,1,0,Cruzeiro
351,206487,1,Lançamentos,Luciano Castan,1017,1,1,Cruzeiro
352,206487,1,Lançamentos,Marlon,1017,0,1,Cruzeiro
353,206487,1,Lançamentos,Nikão,1017,1,0,Cruzeiro
354,206487,1,Lançamentos,Oliveira,1017,2,2,Cruzeiro
355,206487,1,Lançamentos,Rafael,1017,0,2,Cruzeiro
356,206487,1,Lançamentos,Ramiro,1017,0,1,Cruzeiro
357,206487,1,Lançamentos,William,1017,0,2,Cruzeiro
358,206487,24,Interceptações,Cantillo,1004,3,0,Corinthians
359,206487,24,Interceptações,Chrystian,1004,0,1,Corinthians
360,206487,24,Interceptações,Fausto Vera,1004,1,0,Corinthians
361,206487,24,Interceptações,Matheus Araújo,1004,1,0,Corinthians
362,206487,24,Interceptações,Yuri Alberto,1004,1,0,Corinthians
363,206487,24,Interceptações,Marlon,1017,1,0,Cruzeiro
364,206487,24,Interceptações,Mateus Vital,1017,1,0,Cruzeiro
365,206487,24,Interceptações,Oliveira,1017,1,0,Cruzeiro
366,206487,24,Interceptações,Richard,1017,2,0,Cruzeiro
367,206487,24,Interceptações,Wesley,1017,0,1,Cruzeiro
368,206487,24,Interceptações,William,1017,1,0,Cruzeiro
369,206487,4,Dribles,Chrystian,1004,0,2,Corinthians
370,206487,4,Dribles,Fausto Vera,1004,1,0,Corinthians
371,206487,4,Dribles,Roger Guedes,1004,0,1,Corinthians
372,206487,4,Dribles,Bruno Rodrigues,1017,1,0,Cruzeiro
373,206487,4,Dribles,Mateus Vital,1017,1,0,Cruzeiro
374,206487,4,Dribles,Richard,1017,1,0,Cruzeiro
375,206487,4,Dribles,Wesley,1017,0,1,Cruzeiro
376,206487,4,Dribles,Chrystian,1004,0,2,Corinthians
377,206487,4,Dribles,Fausto Vera,1004,1,0,Corinthians
378,206487,4,Dribles,Roger Guedes,1004,0,1,Corinthians
379,206487,4,Dribles,Bruno Rodrigues,1017,1,0,Cruzeiro
380,206487,4,Dribles,Mateus Vital,1017,1,0,Cruzeiro
381,206487,4,Dribles,Richard,1017,1,0,Cruzeiro
382,206487,4,Dribles,Wesley,1017,0,1,Cruzeiro
383,206487,22,Viradas de jogo,Luciano Castan,1017,1,0,Cruzeiro
384,206487,22,Viradas de jogo,Marlon,1017,0,1,Cruzeiro
385,206487,22,Viradas de jogo,Mateus Vital,1017,1,1,Cruzeiro
386,206487,22,Viradas de jogo,Nikão,1017,1,0,Cruzeiro
387,206487,22,Viradas de jogo,Richard,1017,1,0,Cruzeiro
388,206487,22,Viradas de jogo,Wesley,1017,1,1,Cruzeiro
389,206487,20,Posse de bola,Adson,1004,22,0,Corinthians
390,206487,20,Posse de bola,Bidu,1004,180,0,Corinthians
391,206487,20,Posse de bola,Bruno Méndez,1004,93,0,Corinthians
392,206487,20,Posse de bola,Cantillo,1004,85,0,Corinthians
393,206487,20,Posse de bola,Cássio,1004,70,0,Corinthians
394,206487,20,Posse de bola,Chrystian,1004,86,0,Corinthians
395,206487,20,Posse de bola,Du Queiroz,1004,8,0,Corinthians
396,206487,20,Posse de bola,Fábio Santos,1004,2,0,Corinthians
397,206487,20,Posse de bola,Fagner,1004,177,0,Corinthians
398,206487,20,Posse de bola,Fausto Vera,1004,120,0,Corinthians
399,206487,20,Posse de bola,Gil,1004,122,0,Corinthians
400,206487,20,Posse de bola,Giuliano,1004,38,0,Corinthians
401,206487,20,Posse de bola,Matheus Araújo,1004,52,0,Corinthians
