atleta_id,apelido,clube_id,clube_name,player_position,med_chutes_no_gol,med_desarmes_executado,med_faltas_sofridas,med_chutes_fora,med_gols,med_assistencias
111017,Leo Fernández,266,Fluminense,mei,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0
111309,Gustavo Martins,284,Grêmio,zag,0.18181818181818182,1.1818181818181819,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0
111333,Sorriso,280,Bragantino,ata,0.7333333333333333,0.6,1.2666666666666666,0.4,0.13333333333333333,0.0
111408,Felipe Augusto,264,Corinthians,ata,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0
111428,Camilo Cándido,265,Bahia,lat,0.0,0.75,0.0,0.25,0.0,0.25
111547,Luiz Fernando Iubel,1371,Cuiabá,tec,0.0,0.0,0.0,0.0,0.0,0.0
111577,Lucas Gonçalves,282,Atlético-MG,tec,0.0,0.0,0.0,0.0,0.0,0.0
111578,António Oliveira,1371,Cuiabá,tec,0.0,0.0,0.0,0.0,0.0,0.0
111644,Gustavo Vilar,294,Coritiba,zag,0.0,0.0,0.0,0.0,0.0,0.0
111652,Rodrigo Varanda,327,América-MG,ata,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285
111682,Adson,264,Corinthians,mei,0.2,2.2,1.3333333333333333,0.4666666666666667,0.0,0.06666666666666667
111690,Matheus Cunha,262,Flamengo,gol,0.0,0.0,0.1875,0.0,0.0,0.0
111759,Giovani,275,Palmeiras,ata,0.0,0.5,0.5,0.5,0.0,0.0
111760,Fabinho,275,Palmeiras,mei,0.0,0.8,0.8,0.1,0.0,0.0
111763,JP Galvão,263,Botafogo,mei,0.0,0.0,0.0,0.0,0.0,0.0
111766,Rodrigo,267,Vasco,mei,0.0,0.875,0.25,0.0,0.0,0.0
111769,Marlon Gomes,267,Vasco,mei,0.0,1.75,1.25,0.08333333333333333,0.0,0.0
111771,Arthur Sales,265,Bahia,ata,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.0
111819,Thomas Luciano,284,Grêmio,lat,0.0,1.1666666666666667,1.0,0.5,0.0,0.0
111829,Kayky,265,Bahia,ata,0.1,0.9,0.3,0.7,0.2,0.1
111839,Felipe Andrade,266,Fluminense,zag,0.0,0.0,0.0,0.25,0.0,0.0
111841,Arthur,266,Fluminense,mei,0.0,1.0,0.0,0.0,0.0,0.0
111879,Mateusinho,1371,Cuiabá,lat,0.2,2.6,2.0,0.2,0.2,0.0
111891,Guilherme Biro,264,Corinthians,mei,0.2222222222222222,1.1111111111111112,1.7777777777777777,0.7777777777777778,0.0,0.0
111949,Quagliata,1371,Cuiabá,ata,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.0
111996,Julián Palacios,290,Goiás,mei,0.38461538461538464,0.6923076923076923,2.5384615384615383,0.5384615384615384,0.0,0.07692307692307693
112136,Lucas Beraldo,276,São Paulo,zag,0.16666666666666666,1.5,0.75,0.25,0.08333333333333333,0.0
112140,Bitello,284,Grêmio,mei,0.3333333333333333,1.5555555555555556,3.0,0.6666666666666666,0.2222222222222222,0.0
112141,Paulo Victor,267,Vasco,lat,0.0,0.0,0.0,0.0,0.0,0.0
