scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
"{'A': 1, 'CA': 2, 'DS': 15, 'FC': 3, 'FS': 9, 'PC': 1, 'SG': 2}",38144,10,276,2,7,0.5,6.83,-0.72,4.2,8,0.27,"{'media_pontos_mandante': 3.62, 'media_pontos_visitante': 4.78, 'media_minutos_jogados': 83, 'minutos_jogados': 93, 'scouts': {'media': {'SG': 0.25, 'FS': 1.12, 'A': 0.12, 'DS': 1.88, 'FC': 0.38, 'CA': 0.25, 'PC': 0.12}, 'mandante': {'SG': 1, 'FS': 6, 'DS': 7, 'FC': 3, 'CA': 1}, 'visitante': {'SG': 1, 'FS': 3, 'A': 1, 'DS': 8, 'CA': 1, 'PC': 1}}}",rafinha,Rafinha,Rafinha,Márcio Rafael Ferreira de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_220x220.png
{},86508,10,276,1,6,0.0,5.0,0.0,0.0,0,6.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jandrei,Jandrei,Jandrei,Jandrei Chitolina Carniel,https://s.sde.globo.com/media/person_role/2022/03/01/aea40f3f23e91096dde97a5b7a877640_220x220.png
"{'A': 2, 'CA': 2, 'DS': 9, 'FC': 5, 'FD': 2, 'FF': 2, 'FS': 5}",82766,10,276,4,6,0.0,6.07,0.0,2.64,9,1.63,"{'media_pontos_mandante': 2.55, 'media_pontos_visitante': 2.72, 'media_minutos_jogados': 52, 'minutos_jogados': 50, 'scouts': {'media': {'FS': 0.56, 'A': 0.22, 'DS': 1, 'FC': 0.56, 'CA': 0.22, 'FF': 0.22, 'FD': 0.22}, 'mandante': {'A': 2, 'DS': 1, 'FC': 2, 'CA': 2, 'FF': 2}, 'visitante': {'FS': 5, 'DS': 8, 'FC': 3, 'FD': 2}}}",wellington-rato,Wellington Rato,W. Rato,Wellington Soares da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_bPEXkEO.png
"{'A': 1, 'CA': 1, 'DS': 2, 'FC': 26, 'FD': 4, 'FF': 8, 'FS': 23, 'G': 4, 'I': 3}",89840,10,276,5,7,1.3,14.46,-1.21,5.9,9,0.75,"{'media_pontos_mandante': 6.68, 'media_pontos_visitante': 4.9, 'media_minutos_jogados': 87, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 2.56, 'A': 0.11, 'G': 0.44, 'I': 0.33, 'DS': 0.22, 'FC': 2.89, 'CA': 0.11, 'FF': 0.89, 'FD': 0.44}, 'mandante': {'FS': 13, 'A': 1, 'G': 2, 'I': 2, 'DS': 2, 'FC': 13, 'FF': 5, 'FD': 3}, 'visitante': {'FS': 10, 'G': 2, 'I': 1, 'FC': 13, 'CA': 1, 'FF': 3, 'FD': 1}}}",calleri,Calleri,Calleri,Jonathan Calleri,https://s.sde.globo.com/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_220x220.png
"{'DE': 34, 'FS': 1, 'GS': 11, 'SG': 3}",68928,10,276,1,7,0.0,7.57,-0.48,3.85,10,-0.06,"{'media_pontos_mandante': 4.9, 'media_pontos_visitante': 2.8, 'media_minutos_jogados': 101, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.3, 'FS': 0.1, 'DE': 3.4, 'GS': 1.1}, 'mandante': {'SG': 2, 'FS': 1, 'DE': 19, 'GS': 5}, 'visitante': {'SG': 1, 'DE': 15, 'GS': 6}}}",rafael,Rafael,Rafael,Rafael Pires Monteiro,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_5tYCknN.png
"{'CA': 1, 'FC': 1, 'FF': 1, 'FS': 4, 'G': 1}",90309,10,276,5,6,-0.5,3.3,-0.37,2.37,4,-0.35,"{'media_pontos_mandante': 4, 'media_pontos_visitante': 0.75, 'media_minutos_jogados': 30, 'minutos_jogados': 8, 'scouts': {'media': {'FS': 1, 'G': 0.25, 'FC': 0.25, 'CA': 0.25, 'FF': 0.25}, 'mandante': {'FS': 2, 'G': 1, 'CA': 1}, 'visitante': {'FS': 2, 'FC': 1, 'FF': 1}}}",david,David,David,David Correa da Fonseca,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_zc5jjjt.png
"{'DS': 12, 'FC': 1, 'FF': 2, 'FS': 3, 'FT': 1, 'I': 2, 'SG': 2}",91573,10,276,3,7,6.2,9.27,0.5,5.0,6,3.98,"{'media_pontos_mandante': 6.87, 'media_pontos_visitante': 3.13, 'media_minutos_jogados': 101, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.33, 'FS': 0.5, 'FT': 0.17, 'I': 0.33, 'DS': 2, 'FC': 0.17, 'FF': 0.33}, 'mandante': {'SG': 2, 'FT': 1, 'DS': 5, 'FF': 2}, 'visitante': {'FS': 3, 'I': 2, 'DS': 7, 'FC': 1}}}",arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,https://s.sde.globo.com/media/person_role/2022/03/01/a2548066433583acdc68badc1f1e35bf_220x220.png
{},95466,10,276,2,5,0.0,6.0,0.0,0.0,0,8.22,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_220x220.png
"{'A': 2, 'CA': 1, 'DS': 14, 'FC': 11, 'FD': 1, 'FF': 4, 'FS': 9, 'I': 1}",81845,10,276,4,7,-0.4,5.21,-0.55,3.12,10,-0.32,"{'media_pontos_mandante': 4.06, 'media_pontos_visitante': 2.2, 'media_minutos_jogados': 59, 'minutos_jogados': 51, 'scouts': {'media': {'FS': 0.9, 'A': 0.2, 'I': 0.1, 'DS': 1.4, 'FC': 1.1, 'CA': 0.1, 'FF': 0.4, 'FD': 0.1}, 'mandante': {'FS': 4, 'A': 2, 'DS': 8, 'FC': 7, 'FF': 1}, 'visitante': {'FS': 5, 'I': 1, 'DS': 6, 'FC': 4, 'CA': 1, 'FF': 3, 'FD': 1}}}",alisson,Alisson,Alisson,Alisson Euler de Freitas Castro,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_220x220.png
"{'CA': 2, 'DS': 12, 'FC': 4, 'FS': 1}",98976,10,276,4,7,2.1,3.4,-0.03,1.3,9,1.34,"{'media_pontos_mandante': 1.46, 'media_pontos_visitante': 1.1, 'media_minutos_jogados': 50, 'minutos_jogados': 51, 'scouts': {'media': {'FS': 0.11, 'DS': 1.33, 'FC': 0.44, 'CA': 0.22}, 'mandante': {'FS': 1, 'DS': 7, 'FC': 2, 'CA': 1}, 'visitante': {'DS': 5, 'FC': 2, 'CA': 1}}}",gabriel,Gabriel,Gabriel,Gabriel Neves Perdomo,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_220x220.png
"{'DS': 2, 'FC': 7, 'FF': 1, 'SG': 1}",101728,10,276,3,6,0.0,4.47,0.0,1.52,4,1.17,"{'media_pontos_mandante': 0.3, 'media_pontos_visitante': 2.75, 'media_minutos_jogados': 78, 'minutos_jogados': 6, 'scouts': {'media': {'SG': 0.25, 'DS': 0.5, 'FC': 1.75, 'FF': 0.25}, 'mandante': {'DS': 1, 'FC': 2}, 'visitante': {'SG': 1, 'DS': 1, 'FC': 5, 'FF': 1}}}",diego-costa,Diego Costa,D. Costa,Diego Henrique Costa Barbosa,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_220x220.png
"{'A': 2, 'CA': 1, 'DS': 9, 'FC': 6, 'FD': 7, 'FF': 6, 'FS': 15, 'SG': 3}",102318,10,276,2,7,3.4,9.99,-0.54,5.37,10,2.12,"{'media_pontos_mandante': 5.74, 'media_pontos_visitante': 5, 'media_minutos_jogados': 87, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.3, 'FS': 1.5, 'A': 0.2, 'DS': 0.9, 'FC': 0.6, 'CA': 0.1, 'FF': 0.6, 'FD': 0.7}, 'mandante': {'SG': 2, 'FS': 7, 'DS': 5, 'FF': 4, 'FD': 5}, 'visitante': {'SG': 1, 'FS': 8, 'A': 2, 'DS': 4, 'FC': 6, 'CA': 1, 'FF': 2, 'FD': 2}}}",caio-paulista,Caio Paulista,C. Paulista,Caio Fernando de Oliveira,https://s.sde.globo.com/media/person_role/2023/01/27/photo_220x220_rRBJfVv.png
"{'DS': 4, 'FC': 4, 'FF': 1, 'FS': 1}",102909,10,276,4,6,0.0,3.65,0.0,0.98,5,3.41,"{'media_pontos_mandante': 1.33, 'media_pontos_visitante': 0.45, 'media_minutos_jogados': 45, 'minutos_jogados': 75, 'scouts': {'media': {'FS': 0.2, 'DS': 0.8, 'FC': 0.8, 'FF': 0.2}, 'mandante': {'FS': 1, 'DS': 3, 'FC': 3, 'FF': 1}, 'visitante': {'DS': 1, 'FC': 1}}}",luan,Luan,Luan,Luan Vinícius da Silva Santos ,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_220x220.png
"{'CV': 1, 'DS': 12, 'FC': 10, 'FD': 4, 'FF': 5, 'FS': 5, 'FT': 1, 'G': 1, 'I': 2}",106822,10,276,4,7,3.8,8.72,-0.72,4.36,7,2.42,"{'media_pontos_mandante': 4, 'media_pontos_visitante': 4.83, 'media_minutos_jogados': 78, 'minutos_jogados': 50, 'scouts': {'media': {'FS': 0.71, 'FT': 0.14, 'G': 0.14, 'I': 0.29, 'DS': 1.71, 'FC': 1.43, 'CV': 0.14, 'FF': 0.71, 'FD': 0.57}, 'mandante': {'FS': 2, 'G': 1, 'I': 2, 'DS': 6, 'FC': 8, 'FD': 2}, 'visitante': {'FS': 3, 'FT': 1, 'DS': 6, 'FC': 2, 'CV': 1, 'FF': 5, 'FD': 2}}}",rodrigo-nestor,Rodrigo Nestor,R. Nestor,Rodrigo Nestor Bertalia,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_220x220.png
{},106824,10,276,2,6,0.0,7.0,0.0,0.0,0,9.64,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",welington,Welington,Welington,Welington Damascena Santos,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_220x220.png
"{'CA': 1, 'DS': 13, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 4, 'G': 1, 'SG': 2}",112136,10,276,3,7,1.5,6.43,-0.47,4.59,8,0.91,"{'media_pontos_mandante': 5.88, 'media_pontos_visitante': 2.43, 'media_minutos_jogados': 101, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.25, 'FS': 0.5, 'G': 0.12, 'DS': 1.62, 'FC': 0.62, 'CA': 0.12, 'FF': 0.38, 'FD': 0.12}, 'mandante': {'SG': 2, 'FS': 4, 'G': 1, 'DS': 7, 'FC': 2, 'FF': 2}, 'visitante': {'DS': 6, 'FC': 3, 'CA': 1, 'FF': 1, 'FD': 1}}}",lucas-beraldo,Lucas Beraldo,L. Beraldo,Lucas Lopes Beraldo,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_220x220.png
{},105300,10,276,3,6,0.0,6.0,0.0,0.0,0,8.22,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ferraresi,Ferraresi,Ferraresi,Nahuel Adolfo Ferraresi Hernández,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_220x220.png
{},108422,10,276,5,6,0.0,6.0,0.0,0.0,0,8.22,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",erison,Erison,Erison,Erison Danilo de Souza,https://s.sde.globo.com/media/person_role/2023/02/01/photo_220x220_0I7WXAm.png
"{'CA': 1, 'DS': 4, 'FC': 2, 'FS': 1}",94786,10,276,4,6,0.0,4.95,0.0,1.85,2,0.9,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 40, 'minutos_jogados': 10, 'scouts': {'media': {'FS': 0.5, 'DS': 2, 'FC': 1, 'CA': 0.5}, 'mandante': {'DS': 1}, 'visitante': {'FS': 1, 'DS': 3, 'FC': 2, 'CA': 1}}}",jhegson-mendez,Jhegson Méndez,J. Méndez,Jhegson Sebastián Méndez Carabalí,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_PUzvx3f.png
"{'CA': 1, 'CV': 1, 'DS': 16, 'FC': 20, 'FD': 3, 'FF': 3, 'FS': 3, 'G': 2}",113359,10,276,4,3,-1.2,5.35,-0.4,3.27,10,-0.84,"{'media_pontos_mandante': 5.1, 'media_pontos_visitante': 1.44, 'media_minutos_jogados': 88, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 0.3, 'G': 0.2, 'DS': 1.6, 'FC': 2, 'CA': 0.1, 'CV': 0.1, 'FF': 0.3, 'FD': 0.3}, 'mandante': {'FS': 1, 'G': 2, 'DS': 9, 'FC': 10, 'CA': 1, 'CV': 1, 'FF': 2, 'FD': 3}, 'visitante': {'FS': 2, 'DS': 7, 'FC': 10, 'FF': 1}}}",pablo-maia,Pablo Maia,P. Maia,Pablo Gonçalves Maia Fortunato,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_220x220.png
"{'DS': 1, 'FF': 1}",118747,10,277,4,6,0.0,2.0,0.0,0.5,4,3.22,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 1, 'media_minutos_jogados': 16, 'minutos_jogados': 17, 'scouts': {'media': {'DS': 0.25, 'FF': 0.25}, 'mandante': {}, 'visitante': {'DS': 1, 'FF': 1}}}",ed-carlos,Ed Carlos,E. Carlos,Ed Carlos de Arruda Amorim,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_7WKkp5D.png
{},72372,10,276,1,6,0.0,6.0,0.0,0.0,0,8.22,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_220x220.png
{},95352,10,276,2,6,0.0,4.0,0.0,0.0,0,5.38,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",orejuela,Orejuela,Orejuela,Luis Manuel Orejuela García,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_ReeiLCz.png
{},106830,10,276,4,6,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",talles-costa,Talles Costa,T. Costa,Talles Macedo Toledo Costa,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_220x220.png
{},106803,10,276,4,6,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",andre-anderson,André Anderson,A. Anderson,André Anderson Pomilio Lima,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_220x220.png
"{'CA': 2, 'DS': 4, 'FC': 4, 'FF': 1, 'PC': 1, 'SG': 1}",99889,10,276,3,6,0.0,3.9,0.0,1.6,4,-0.03,"{'media_pontos_mandante': -1.6, 'media_pontos_visitante': 2.67, 'media_minutos_jogados': 96, 'minutos_jogados': 81, 'scouts': {'media': {'SG': 0.25, 'DS': 1, 'FC': 1, 'CA': 0.5, 'FF': 0.25, 'PC': 0.25}, 'mandante': {'FC': 2, 'CA': 1}, 'visitante': {'SG': 1, 'DS': 4, 'FC': 2, 'CA': 1, 'FF': 1, 'PC': 1}}}",alan-franco,Alan Franco,A. Franco,Alan Javier Franco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_Nls7aQV.png
"{'DS': 2, 'FC': 3, 'FS': 1, 'G': 1, 'I': 3}",106831,10,276,5,6,0.9,2.07,-0.75,1.94,5,0.56,"{'media_pontos_mandante': 4.15, 'media_pontos_visitante': 0.47, 'media_minutos_jogados': 28, 'minutos_jogados': 50, 'scouts': {'media': {'FS': 0.2, 'G': 0.2, 'I': 0.6, 'DS': 0.4, 'FC': 0.6}, 'mandante': {'G': 1, 'DS': 1, 'FC': 3}, 'visitante': {'FS': 1, 'I': 3, 'DS': 1}}}",juan,Juan,Juan,Juan Santos da Silva,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_220x220.png
{},116137,10,276,2,6,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joao-moreira,João Moreira,J. Moreira,João Moreira Sanmartin Souza,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_220x220.png
"{'A': 1, 'CA': 1, 'DS': 13, 'FC': 6, 'FD': 1, 'FF': 4, 'FS': 11, 'G': 2, 'I': 2}",103645,10,276,5,2,2.4,8.47,0.1,4.34,10,1.49,"{'media_pontos_mandante': 5.12, 'media_pontos_visitante': 3.58, 'media_minutos_jogados': 41, 'minutos_jogados': 8, 'scouts': {'media': {'FS': 1.1, 'A': 0.1, 'G': 0.2, 'I': 0.2, 'DS': 1.3, 'FC': 0.6, 'CA': 0.1, 'FF': 0.4, 'FD': 0.1}, 'mandante': {'FS': 5, 'A': 1, 'G': 1, 'I': 1, 'DS': 9, 'FC': 4, 'CA': 1, 'FF': 2}, 'visitante': {'FS': 6, 'G': 1, 'I': 1, 'DS': 4, 'FC': 2, 'FF': 2, 'FD': 1}}}",marcos-paulo,Marcos Paulo,M. Paulo,Marcos Paulo Costa do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_XopxIWU.png
"{'DS': 2, 'FC': 1, 'FS': 1}",113157,10,276,2,6,0.0,3.34,0.0,2.6,1,4.04,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 2.6, 'media_minutos_jogados': 53, 'minutos_jogados': 53, 'scouts': {'media': {'FS': 1, 'DS': 2, 'FC': 1}, 'mandante': {}, 'visitante': {'FS': 1, 'DS': 2, 'FC': 1}}}",nathan-mendes,Nathan Mendes,N. Mendes,Nathan Gabriel de Souza Mendes,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_Ec4EI26.png
{},115227,10,276,5,6,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",caio,Caio,Caio,Caio Matheus da Silva,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_220x220.png
"{'CA': 1, 'DS': 2, 'FC': 2, 'FS': 3, 'SG': 2}",106829,10,276,2,6,0.0,4.47,0.0,6.15,2,3.72,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 72, 'minutos_jogados': 81, 'scouts': {'media': {'SG': 1, 'FS': 1.5, 'DS': 1, 'FC': 1, 'CA': 0.5}, 'mandante': {'SG': 1, 'FS': 2, 'DS': 1, 'FC': 1, 'CA': 1}, 'visitante': {'SG': 1, 'FS': 1, 'DS': 1, 'FC': 1}}}",patryck,Patryck,Patryck,Patryck Lanza dos Reis,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_220x220.png
"{'DS': 4, 'FC': 3, 'FD': 2, 'FF': 1, 'FS': 8, 'G': 1, 'I': 1}",111771,10,265,5,6,9.8,4.12,1.74,2.37,8,6.35,"{'media_pontos_mandante': 2.92, 'media_pontos_visitante': 1.47, 'media_minutos_jogados': 42, 'minutos_jogados': 40, 'scouts': {'media': {'FS': 1, 'G': 0.12, 'I': 0.12, 'DS': 0.5, 'FC': 0.38, 'FF': 0.12, 'FD': 0.25}, 'mandante': {'FS': 5, 'G': 1, 'I': 1, 'DS': 4, 'FC': 2}, 'visitante': {'FS': 3, 'FC': 1, 'FF': 1, 'FD': 2}}}",arthur-sales,Arthur Sales,A. Sales,Arthur de Oliveira Sales,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_OzxQsVM.png
"{'A': 1, 'CA': 1, 'DS': 49, 'FC': 9, 'FD': 3, 'FF': 1, 'FS': 9, 'G': 2, 'I': 1, 'SG': 3}",91706,10,283,2,7,6.6,16.79,0.25,9.99,10,4.14,"{'media_pontos_mandante': 6.64, 'media_pontos_visitante': 13.34, 'media_minutos_jogados': 103, 'minutos_jogados': 104, 'scouts': {'media': {'SG': 0.3, 'FS': 0.9, 'A': 0.1, 'G': 0.2, 'I': 0.1, 'DS': 4.9, 'FC': 0.9, 'CA': 0.1, 'FF': 0.1, 'FD': 0.3}, 'mandante': {'SG': 1, 'FS': 4, 'DS': 22, 'FC': 4, 'CA': 1, 'FF': 1, 'FD': 1}, 'visitante': {'SG': 2, 'FS': 5, 'A': 1, 'G': 2, 'I': 1, 'DS': 27, 'FC': 5, 'FD': 2}}}",marlon,Marlon,Marlon,Marlon Rodrigues Xavier,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png
"{'A': 3, 'CA': 1, 'DS': 5, 'FC': 16, 'FD': 3, 'FF': 6, 'FS': 10, 'I': 7}",60793,10,267,4,7,5.5,6.62,0.37,2.78,10,3.53,"{'media_pontos_mandante': 4.03, 'media_pontos_visitante': 1.97, 'media_minutos_jogados': 72, 'minutos_jogados': 83, 'scouts': {'media': {'FS': 1, 'A': 0.3, 'I': 0.7, 'DS': 0.5, 'FC': 1.6, 'CA': 0.1, 'FF': 0.6, 'FD': 0.3}, 'mandante': {'FS': 4, 'A': 1, 'I': 1, 'DS': 4, 'FC': 6, 'CA': 1, 'FF': 6, 'FD': 2}, 'visitante': {'FS': 6, 'A': 2, 'I': 6, 'DS': 1, 'FC': 10, 'FD': 1}}}",alex-teixeira,Alex Teixeira,A. Teixeira,Alex Teixeira Santos,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_95Ip8xR.png
"{'CA': 1, 'DS': 3, 'FC': 8, 'FS': 4}",85626,10,267,3,7,0.5,2.03,-0.08,0.22,10,0.32,"{'media_pontos_mandante': 0.22, 'media_pontos_visitante': 0.22, 'media_minutos_jogados': 102, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 0.4, 'DS': 0.3, 'FC': 0.8, 'CA': 0.1}, 'mandante': {'FS': 2, 'DS': 1, 'FC': 1, 'CA': 1}, 'visitante': {'FS': 2, 'DS': 2, 'FC': 7}}}",leo,Léo,Léo,Leonardo Pinheiro da Conceição,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_upcZmtB.png
"{'CA': 3, 'DS': 21, 'FC': 15, 'FD': 1, 'FF': 1, 'FS': 29, 'G': 1, 'PS': 1}",81091,10,267,4,3,-0.4,8.37,-1.87,4.32,10,-0.33,"{'media_pontos_mandante': 5.53, 'media_pontos_visitante': 3.52, 'media_minutos_jogados': 93, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 2.9, 'G': 0.1, 'DS': 2.1, 'FC': 1.5, 'CA': 0.3, 'FF': 0.1, 'FD': 0.1, 'PS': 0.1}, 'mandante': {'FS': 14, 'G': 1, 'DS': 6, 'FC': 7, 'CA': 1, 'FF': 1, 'FD': 1, 'PS': 1}, 'visitante': {'FS': 15, 'DS': 15, 'FC': 8, 'CA': 2}}}",jair,Jair,Jair,Jair Rodrigues Júnior,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_ut5p6cP.png
"{'CA': 1, 'DE': 43, 'FS': 1, 'GS': 19}",87008,10,267,1,7,-1.0,9.03,-0.1,2.35,10,-0.69,"{'media_pontos_mandante': 1, 'media_pontos_visitante': 3.25, 'media_minutos_jogados': 102, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 0.1, 'CA': 0.1, 'DE': 4.3, 'GS': 1.9}, 'mandante': {'DE': 12, 'GS': 8}, 'visitante': {'FS': 1, 'CA': 1, 'DE': 31, 'GS': 11}}}",leo-jardim,Léo Jardim,L. Jardim,Leonardo César Jardim,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_2NC7Cvz.png
{},88368,10,267,2,5,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gabriel-dias,Gabriel Dias,G. Dias,Gabriel Dias de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_SmDR7cT.png
"{'DS': 2, 'FC': 1}",93716,10,267,2,6,0.0,3.0,0.0,1.05,2,1.63,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 2.1, 'media_minutos_jogados': 58, 'minutos_jogados': 102, 'scouts': {'media': {'DS': 1, 'FC': 0.5}, 'mandante': {}, 'visitante': {'DS': 2, 'FC': 1}}}",paulo-henrique,Paulo Henrique,P. Henrique,Paulo Henrique de Oliveira Alves,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_65yTkUA.png
{},88136,10,267,1,6,0.0,5.0,0.0,0.0,0,6.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ivan,Ivan,Ivan,Ivan Quaresma da Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_qStnmUz.png
"{'DS': 5, 'FF': 1, 'FS': 1}",101720,10,267,3,7,0.0,3.41,0.0,3.65,2,4.21,"{'media_pontos_mandante': 6.5, 'media_pontos_visitante': 0.8, 'media_minutos_jogados': 62, 'minutos_jogados': 98, 'scouts': {'media': {'FS': 0.5, 'DS': 2.5, 'FF': 0.5}, 'mandante': {'FS': 1, 'DS': 5}, 'visitante': {'FF': 1}}}",miranda,Miranda,Miranda,Matheus dos Santos Miranda,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_dT3P0NV.png
